확인날짜,플랫폼,순위,작품명,작가명,론칭일,지표종류,지표값,키워드,URL
2026-09-22,리디북스,13,피치핑크 #2791,김필샤,2026-09-15,별점(리뷰수),4.7(43),#현대물 #로맨틱코미디 #원나잇 #동정남 #다정남 #재벌남 #몸정>맘정 #소유욕/독점욕/질투 #능력남 #직진남 #능력녀 #털털녀 #엉뚱녀 #쾌활발랄녀 #5000~1만원 #10%할인 #평점4점이상 #단행본 #김필샤 #오브미디어,https://ridibooks.com/books/6167000559
2026-09-22,리디북스,14,하인 놈,김멕,2026-09-18,별점(리뷰수),4.6(45),#역사/시대물 #가상시대물 #첫사랑 #신파 #상처남 #순정남 #절륜남 #계략남 #상처녀 #오해 #애증 #갑을관계 #신분차이 #몸정>맘정 #소유욕/독점욕/질투 #능력남 #집착남 #짝사랑남 #냉정남 #존댓말남 #무심녀 #도도녀 #3000~5000원 #10%할인 #평점4점이상 #단행본 #김멕 #디어노블,https://ridibooks.com/books/3846021974
2026-09-22,리디북스,15,페이크 루틴,고륵,2026-09-14,별점(리뷰수),4.6(62),#현대물 #캠퍼스물 #로맨틱코미디 #첫사랑 #순정남 #동정남 #절륜남 #오해 #달달물 #스포츠물 #권선징악 #비밀연애 #몸정>맘정 #소유욕/독점욕/질투 #운명적사랑 #능력남 #직진남 #유혹남 #평범녀 #다정녀 #순정녀 #동정녀 #성장물 #조신남 #5000~1만원 #평점4점이상 #단행본 #고륵 #이지콘텐츠,https://ridibooks.com/books/3885050864
2026-09-22,네이버시리즈,1,우리 학교 쿼터백이 너드랑 사귄대! [선공개],마로나,2026-08-10,다운로드수,41만,#NOVEL #로맨스 #하이틴 #계약관계 #능글남 #대형견남 #철벽녀,https://series.naver.com/novel/detail.series?productNo=14554206
2026-09-22,네이버시리즈,2,고대렵호적양가일상,금일불상조,2026-09-10,다운로드수,50.7만,#NOVEL #로맨스 #다정녀 #대형견남 #능력남 #농사,https://series.naver.com/novel/detail.series?productNo=14570014
2026-09-22,네이버시리즈,3,무결의 세계 [독점],단단,2026-09-05,다운로드수,44.2만,#NOVEL #로맨스 #오피스로맨스 #로맨틱코미디 #직진남 #능력녀 #친구에서연인,https://series.naver.com/novel/detail.series?productNo=14661383
2026-09-22,네이버시리즈,4,명예 남편 [독점],진숙,2026-09-19,다운로드수,9.4만,#NOVEL #로맨스 #계약관계 #선결혼후연애 #나이차커플 #능력남 #소유욕/집착,https://series.naver.com/novel/detail.series?productNo=14711728
2026-09-22,네이버시리즈,5,님과 함께 [독점],강춘,2026-02-02,다운로드수,129.2만,#NOVEL #로맨스 #까칠자상남 #동정남 #능력녀 #상처녀 #로맨틱코미디,https://series.naver.com/novel/detail.series?productNo=13694660
2026-09-22,네이버시리즈,6,미친 황제의 목줄을 쥐었다 [선공개],아란결,,다운로드수,,,https://series.naver.com/novel/detail.series?productNo=14443911
2026-09-22,네이버시리즈,7,해일주의보 [독점],그일도,2025-08-04,다운로드수,370.1만,#NOVEL #로맨스 #계략남 #순정남 #로맨틱코미디 #소유욕/집착 #오피스로맨스,https://series.naver.com/novel/detail.series?productNo=12946697
2026-09-22,네이버시리즈,8,어린 아내와 나쁜 짓 [독점],이리와,2024-11-20,다운로드수,719.8만,#NOVEL #로맨스 #계약관계 #순정남 #나이차커플 #상처녀 #소유욕/집착,https://series.naver.com/novel/detail.series?productNo=11852343
2026-09-22,네이버시리즈,9,한낮의 파트너 [독점],고슬밥,,다운로드수,,,https://series.naver.com/novel/detail.series?productNo=14724303
2026-09-22,네이버시리즈,10,독사과를 삼켰다면 [독점],윙클레인,2026-09-19,다운로드수,7.6만,#NOVEL #로맨스 #까칠자상남 #상처녀 #후회남 #재벌 #전문직로맨스,https://series.naver.com/novel/detail.series?productNo=14712908
2026-09-22,네이버시리즈,11,뺏긴 이름 [독점],파란드,2024-02-23,다운로드수,107.6만,#NOVEL #로맨스,https://series.naver.com/novel/detail.series?productNo=10767635
2026-09-22,네이버시리즈,12,갑질 [독점],시월이,2026-07-16,다운로드수,138.5만,#NOVEL #로맨스 #계략남 #재벌 #외유내강 #카리스마남,https://series.naver.com/novel/detail.series?productNo=14448131
2026-09-22,네이버시리즈,13,어린 아내를 울려서 [독점],김말차,2026-09-21,다운로드수,9천,#NOVEL #로맨스 #나이차커플 #나쁜남자 #후회남 #상처녀 #도망여주,https://series.naver.com/novel/detail.series?productNo=14723912
2026-09-22,네이버시리즈,14,내게 미친 친구 형 [독점],리첼리토,,다운로드수,,,https://series.naver.com/novel/detail.series?productNo=14694775
2026-09-22,네이버시리즈,15,다이브 인 써머 [독점],graiyo,2026-07-20,다운로드수,8.7만,#NOVEL #로맨스 #다정남 #달달물 #로맨틱코미디 #선결혼후연애 #재회물,https://series.naver.com/novel/detail.series?productNo=14444103
