확인날짜,플랫폼,순위,작품명,작가명,론칭일,지표종류,지표값,키워드,URL
2026-09-03,카카오페이지,11,오싹한 선배 [19세 완전판],우아진,2026-08-16,뷰수,"535,959",#현대로맨스 #캠퍼스물 #까칠남 #능글남 #유혹남 #재벌남 #절륜남 #선배 #능력녀 #자상녀 #엉뚱발랄녀 #철벽녀 #로맨틱코미디,https://page.kakao.com/content/69994141
2026-09-03,카카오페이지,12,전무님과 밤마다 [19세 완전판],스밀라,2026-08-22,뷰수,"314,379",#현대로맨스 #원나잇 #몸정>맘정 #오피스물 #첫사랑 #재벌남 #카리스마남 #능력남 #절륜남 #직진남 #순정녀 #다정녀 #상처녀 #짝사랑녀 #나이차커플,https://page.kakao.com/content/69937954
2026-09-03,카카오페이지,13,미친 전무님의 애착 변호사,진하리,2026-08-12,뷰수,"566,278",#오해물 #복수물 #원나잇 #재벌남 #사이다남 #계략남 #능글남 #유혹남 #오만남 #카리스마남 #능력녀 #상처녀 #전문직물 #로맨틱코미디 #달달물,https://page.kakao.com/content/70142886
2026-09-03,카카오페이지,14,연프에서 애아빠를 만났다,토오끼,2026-07-31,뷰수,"1,214,872",#현대로맨스 #재회물 #베이비메신저 #첫사랑 #까칠남 #능글남 #소유욕/독점욕 #외유내강 #철벽녀 #상처녀 #친구>연인 #능력남,https://page.kakao.com/content/69836997
2026-09-03,카카오페이지,15,아기는 부를 거머쥔다,준예,2026-04-10,뷰수,"1,020,157",#연예계물 #육아물 #성장물 #가족물 #능력녀 #뇌섹녀 #걸크러쉬 #사이다녀 #재벌녀 #소꿉친구 #힐링물,https://page.kakao.com/content/69022052
2026-09-03,리디북스,1,가시 돋친 순애,감언이설,2026-07-01,별점(리뷰수),"4.6(1,558)",#현대물 #19+ #학원물 #동거 #첫사랑 #재회물 #순정남 #동정남 #다정남 #절륜남 #상처녀 #오해 #능글남 #애증 #소유욕/독점욕/질투 #운명적사랑 #능력남 #직진남 #집착남 #대형견남 #후회녀 #동정녀 #까칠녀 #냉정녀 #도도녀 #별점1000개이상 #1만원~2만원 #리뷰1000개이상 #10%할인 #평점4점이상 #단행본 #감언이설 #래이니북스,https://ridibooks.com/books/3075003345
2026-09-03,리디북스,2,개 같은 달링,도민아,2026-06-05,별점(리뷰수),4.3(785),#현대물 #나이차커플 #첫사랑 #정략결혼 #나쁜남자 #절륜남 #계략남 #오해 #카리스마남 #재벌남 #달달물 #계약연애/결혼 #소유욕/독점욕/질투 #집착남 #무심남 #오만남 #재벌녀 #직진녀 #애교녀 #짝사랑녀 #순정녀 #까칠녀 #도도녀 #더티토크 #별점500개이상 #3000~5000원 #리뷰500개이상 #10%할인 #고수위 #평점4점이상 #단행본 #도민아 #이브,https://ridibooks.com/books/3049082187
2026-09-03,리디북스,3,나의 은조,김결,2026-05-07,별점(리뷰수),4.0(619),#현대물 #재회물 #까칠남 #후회남 #상처녀 #오해 #재벌남 #애잔물 #뇌섹남 #냉정남 #철벽녀 #도도녀 #별점500개이상 #5000~1만원 #리뷰500개이상 #10%할인 #평점4점이상 #단행본 #김결 #윈썸,https://ridibooks.com/books/1239022714
2026-09-03,리디북스,4,상사도 밤에 쓰려면 없다,금단,2026-01-26,별점(리뷰수),"4.6(1,840)",#현대물 #사내연애 #상처남 #나쁜남자 #순정남 #동정남 #후회남 #절륜남 #오해 #재벌남 #몸정>맘정 #소유욕/독점욕/질투 #능력남 #집착남 #짝사랑남 #오만남 #다정녀 #유혹녀 #철벽녀 #동정녀 #외유내강 #엉뚱녀 #쾌활발랄녀 #더티토크 #별점1000개이상 #5000~1만원 #리뷰1000개이상 #10%할인 #고수위 #평점4점이상 #단행본 #금단 #어셈블,https://ridibooks.com/books/1483039256
2026-09-03,리디북스,5,순애vs속물,곽두팔,2025-10-29,별점(리뷰수),4.3(574),#현대물 #로맨틱코미디 #후회남 #절륜남 #순진녀 #능글남 #조직/암흑가 #갑을관계 #능력남 #집착남 #오만남 #평범녀 #동정녀 #외유내강 #엉뚱녀 #하드코어 #츤데레남 #별점500개이상 #3000~5000원 #10%할인 #고수위 #평점4점이상 #리뷰100개이상 #단행본 #곽두팔 #북극여우,https://ridibooks.com/books/2404036282
2026-09-03,리디북스,6,백련가약(白蓮佳約),리베냐,2026-08-31,별점(리뷰수),4.7(470),#역사/시대물 #동양풍 #동거 #로맨틱코미디 #복수 #첫사랑 #재회물 #상처남 #순정남 #동정남 #다정남 #절륜남 #계략남 #절륜녀 #순진녀 #상처녀 #오해 #능글남 #달달물 #권선징악 #신분차이 #소유욕/독점욕/질투 #운명적사랑 #뇌섹남 #능력남 #사이다남 #집착남 #직진녀 #다정녀 #애교녀 #유혹녀 #짝사랑녀 #순정녀 #동정녀 #엉뚱녀 #조신남 #별점100개이상 #5000~1만원 #10%할인 #고수위 #평점4점이상 #리뷰100개이상 #단행본 #리베냐 #담소,https://ridibooks.com/books/4954017455
2026-09-03,리디북스,7,달아나도 그대,채백도,2023-03-07,별점(리뷰수),4.2(964),#현대물 #19+ #첫사랑 #시월드 #신파 #상처남 #후회남 #절륜남 #계략남 #순진녀 #상처녀 #오해 #카리스마남 #재벌남 #애잔물 #조직/암흑가 #갑을관계 #계약연애/결혼 #선결혼후연애 #소유욕/독점욕/질투 #능력남 #집착남 #냉정남 #오만남 #다정녀 #짝사랑녀 #순정녀 #동정녀 #외유내강 #더티토크 #별점500개이상 #5000~1만원 #10%할인 #고수위 #평점4점이상 #리뷰100개이상 #단행본 #채백도 #몽블랑,https://ridibooks.com/books/120063366
2026-09-03,리디북스,8,서울에서 남자애 하나가 내려왔다더라,견우,2026-08-14,별점(리뷰수),"4.7(1,107)",#현대물 #학원물 #첫사랑 #재회물 #친구>연인 #까칠남 #상처남 #순정남 #동정남 #다정남 #상처녀 #오해 #카리스마남 #재벌남 #애증 #신분차이 #소유욕/독점욕/질투 #운명적사랑 #뇌섹남 #능력남 #직진남 #집착남 #짝사랑남 #평범녀 #능글녀 #다정녀 #후회녀 #짝사랑녀 #순정녀 #동정녀 #무심녀 #털털녀 #조신남 #츤데레남 #별점1000개이상 #1만원~2만원 #리뷰500개이상 #평점4점이상 #단행본 #견우 #SOME,https://ridibooks.com/books/4865000493
2026-09-03,리디북스,9,언더커버 허즈번드,요현,2026-02-10,별점(리뷰수),4.4(561),#현대물 #나이차커플 #로맨틱코미디 #첫사랑 #순정남 #다정남 #절륜남 #계략남 #상처녀 #오해 #카리스마남 #달달물 #조직/암흑가 #소유욕/독점욕/질투 #운명적사랑 #능력남 #직진남 #집착남 #다정녀 #애교녀 #순정녀 #외유내강 #이야기중심 #별점500개이상 #5000~1만원 #10%할인 #평점4점이상 #리뷰100개이상 #단행본 #요현 #프롬텐,https://ridibooks.com/books/3302048785
2026-09-03,리디북스,10,이혼 절대 사수!,우윤소,2026-08-14,별점(리뷰수),4.5(799),#현대물 #19+ #첫사랑 #까칠남 #애증 #선결혼후연애 #소유욕/독점욕/질투 #능력남 #집착남 #오만남 #계략녀 #유혹녀 #짝사랑녀 #별점500개이상 #5000~1만원 #리뷰500개이상 #10%할인 #평점4점이상 #단행본 #우윤소 #몽블랑,https://ridibooks.com/books/120110169
2026-09-03,리디북스,11,결핍,짙은,2026-06-14,별점(리뷰수),4.6(293),#현대물 #첫사랑 #신파 #재회물 #까칠남 #상처남 #나쁜남자 #순정남 #계략남 #상처녀 #오해 #애잔물 #애증 #법조계 #권선징악 #오래된연인 #소유욕/독점욕/질투 #뇌섹남 #능력남 #직진남 #철벽남 #재벌녀 #다정녀 #후회녀 #도도녀 #추리/미스터리/스릴러 #별점100개이상 #5000~1만원 #10%할인 #평점4점이상 #리뷰100개이상 #단행본 #짙은 #에이블,https://ridibooks.com/books/3049082270
2026-09-03,리디북스,12,문란한 고백,반지영,2026-09-01,별점(리뷰수),4.6(118),#현대물 #첫사랑 #신파 #재회물 #순정남 #다정남 #재벌남 #애잔물 #신분차이 #소유욕/독점욕/질투 #직진남 #집착남 #동정녀 #별점100개이상 #5000~1만원 #10%할인 #평점4점이상 #리뷰100개이상 #단행본 #반지영 #이지콘텐츠,https://ridibooks.com/books/3885050461
2026-09-03,리디북스,13,러브:제로(Love:Zero),이분홍,2025-04-10,별점(리뷰수),"4.8(6,238)",#현대물 #19+ #동거 #로맨틱코미디 #첫사랑 #친구>연인 #까칠남 #나쁜남자 #순정남 #동정남 #후회남 #절륜남 #순진녀 #상처녀 #재벌남 #달달물 #베이비메신저 #애증 #외국인/혼혈 #스포츠물 #비밀연애 #신분차이 #계약연애/결혼 #소유욕/독점욕/질투 #능력남 #사이다남 #직진남 #집착남 #평범녀 #뇌섹녀 #순정녀 #동정녀 #힐링물 #성장물 #츤데레남 #1만원~2만원 #리뷰1000개이상 #별점5000개이상 #10%할인 #평점4점이상 #단행본 #이분홍 #나인,https://ridibooks.com/books/5721000280
2026-09-03,리디북스,14,인 더 미들,은아리,2026-08-26,별점(리뷰수),4.4(191),#현대물 #사내연애 #삼각관계 #나쁜남자 #다정남 #상처녀 #전문직 #소유욕/독점욕/질투 #금단의관계 #운명적사랑 #뇌섹남 #능력남 #사이다남 #직진남 #집착남 #뇌섹녀 #능력녀 #철벽녀 #이야기중심 #별점100개이상 #5000~1만원 #10%할인 #평점4점이상 #리뷰100개이상 #단행본 #은아리 #도파민,https://ridibooks.com/books/3075003704
2026-09-03,리디북스,15,아등바등 올가미,해글동,2026-06-11,별점(리뷰수),4.3(274),#현대물 #19+ #캠퍼스물 #첫사랑 #까칠남 #순정남 #동정남 #계략남 #오래된연인 #소유욕/독점욕/질투 #능력남 #집착남 #철벽녀 #동정녀 #털털녀 #별점100개이상 #5000~1만원 #10%할인 #평점4점이상 #리뷰100개이상 #단행본 #해글동 #래이니북스,https://ridibooks.com/books/3075003332
2026-09-03,네이버시리즈,1,해일주의보 [독점],그일도,2025-08-04,다운로드수,329.1만,#NOVEL #로맨스 #계략남 #순정남 #로맨틱코미디 #소유욕/집착 #오피스로맨스,https://series.naver.com/novel/detail.series?productNo=12946697
2026-09-03,네이버시리즈,2,양아치라 그래 [독점],강춘,2026-08-27,다운로드수,44.1만,#NOVEL #로맨스 #나이차커플 #까칠자상남 #다정녀 #소유욕/집착 #로맨틱코미디,https://series.naver.com/novel/detail.series?productNo=14585741
2026-09-03,네이버시리즈,3,새 남편 사용 설명서 [독점],현아리,,다운로드수,,,https://series.naver.com/novel/detail.series?productNo=14592437
2026-09-03,네이버시리즈,4,어린 아내와 나쁜 짓 [독점],이리와,2024-11-20,다운로드수,702.3만,#NOVEL #로맨스 #계약관계 #순정남 #나이차커플 #상처녀 #소유욕/집착,https://series.naver.com/novel/detail.series?productNo=11852343
2026-09-03,네이버시리즈,5,지독한 역전 연애 [독점],최연,,다운로드수,,,https://series.naver.com/novel/detail.series?productNo=14631974
2026-09-03,네이버시리즈,6,후부인여살저도,단자래습,2026-08-17,다운로드수,22.9만,#NOVEL #로맨스 #달달물 #복수물 #오해 #출생의비밀 #직진남,https://series.naver.com/novel/detail.series?productNo=14535662
2026-09-03,네이버시리즈,7,미친 황제의 목줄을 쥐었다 [선공개],아란결,,다운로드수,,,https://series.naver.com/novel/detail.series?productNo=14443911
2026-09-03,네이버시리즈,8,꽃이 시들기 전에 [독점],리나리아L,2024-01-08,다운로드수,126.1만,#NOVEL #로맨스 #몸정>맘정 #소유욕/집착 #오피스로맨스 #상처녀 #재벌,https://series.naver.com/novel/detail.series?productNo=10604150
2026-09-03,네이버시리즈,9,"나랑 해요, 아저씨 [독점]",김레드,,다운로드수,,,https://series.naver.com/novel/detail.series?productNo=14624593
2026-09-03,네이버시리즈,10,후원 낙인 [독점],하윤미,2024-09-26,다운로드수,93만,#NOVEL #로맨스 #후회남 #육아 #상처녀 #몸정>맘정 #순정남,https://series.naver.com/novel/detail.series?productNo=11549358
2026-09-03,네이버시리즈,11,개수작은 곱게 [독점],로맨스좀비,2026-08-25,다운로드수,32.8만,#NOVEL #로맨스 #소유욕/집착 #동거 #배덕감 #절륜남 #재벌,https://series.naver.com/novel/detail.series?productNo=14613179
2026-09-03,네이버시리즈,12,내 비서의 임신 [독점],진하리,2026-07-04,다운로드수,51.6만,#NOVEL #로맨스 #직진남 #상처녀 #소유욕/집착 #오피스로맨스 #비서물,https://series.naver.com/novel/detail.series?productNo=14374409
2026-09-03,네이버시리즈,13,희대의 관심사 [독점],로즈빈,2024-06-27,다운로드수,"1,085만",#NOVEL #로맨스 #순정남 #상처녀 #전문직로맨스 #재벌 #오피스로맨스,https://series.naver.com/novel/detail.series?productNo=11266354
2026-09-03,네이버시리즈,14,교수님 아이가 아니에요 [독점],배사비,2026-07-27,다운로드수,77.4만,#NOVEL #로맨스 #전문직로맨스 #베이비메신저 #메디컬 #재회물 #후회남,https://series.naver.com/novel/detail.series?productNo=14470119
2026-09-03,네이버시리즈,15,구렁이 굴에 독사 [독점],연초,2025-09-22,다운로드수,71.6만,#NOVEL #로맨스 #계략남 #계약관계 #몸정>맘정 #소유욕/집착 #상처녀,https://series.naver.com/novel/detail.series?productNo=13135884
