확인날짜,플랫폼,순위,작품명,작가명,론칭일,지표종류,지표값,키워드,URL
2026-08-09,카카오페이지,1,탑 아이돌 삼촌이 넷이나 생김,해강,2026-01-16,뷰수,"11,758,120",#육아물 #회귀물 #운명 #다정남 #까칠남 #츤데레남 #힐링물 #드라마 #연예계물,https://page.kakao.com/content/68283715
2026-08-09,카카오페이지,2,오빠 친구랑 단둘이 몰래,윤손,2026-08-08,뷰수,"112,515",#현대로맨스 #재회물 #동거물 #첫사랑 #까칠남 #소유욕/독점욕 #오빠 #재벌남 #능력남 #오만남 #츤데레남 #순진녀 #상처녀 #나이차커플 #로맨틱코미디,https://page.kakao.com/content/69936999
2026-08-09,카카오페이지,3,연프에서 애아빠를 만났다,토오끼,2026-07-31,뷰수,"762,104",#현대로맨스 #재회물 #베이비메신저 #첫사랑 #까칠남 #능글남 #소유욕/독점욕 #외유내강 #철벽녀 #상처녀 #친구>연인 #능력남,https://page.kakao.com/content/69836997
2026-08-09,카카오페이지,4,몰락한 가문의 소저가 되다,화필고고,2026-08-03,뷰수,"293,363",#막장 #동양풍 #해외로맨스,https://page.kakao.com/content/69855205
2026-08-09,카카오페이지,5,청룡 가문의 많이 수상한 삐약이,라비올리,2026-08-04,뷰수,"219,862",#동양풍 #수인물 #육아물 #회귀물,https://page.kakao.com/content/69968194
2026-08-09,카카오페이지,6,이번 생엔 남편 말고 오스카상이요,이그나르,2026-04-30,뷰수,"4,001,074",#현대로맨스 #연예계물 #회귀물 #천재 #연하남 #능력남 #존댓말남 #능력녀 #상처녀 #드라마,https://page.kakao.com/content/69113551
2026-08-09,카카오페이지,7,무명 여배우인데 모두 날 알아,크트밀,2024-12-30,뷰수,"20,083,040",#현대로맨스 #캠퍼스물 #연예계물 #회귀물 #운명 #능력녀 #걸크러쉬 #외유내강 #소유욕/독점욕 #능력남 #경쟁구도 #라이벌/앙숙 #드라마,https://page.kakao.com/content/65721646
2026-08-09,카카오페이지,8,오빠 친구와 신혼 계약,트래블러,2026-07-11,뷰수,"644,545",#현대로맨스 #원나잇 #까칠남 #능력남 #상처녀 #달달물,https://page.kakao.com/content/69635115
2026-08-09,카카오페이지,9,플래그 [19세 완전판],꽃제이,2026-06-22,뷰수,"1,264,714",#현대로맨스 #조직/암흑가 #복수물 #전문직물 #소유욕/독점욕 #재벌남 #능력남 #철벽남 #냉정남 #오만남 #미스터리 #능력녀 #도도녀 #라이벌/앙숙 #삼각관계,https://page.kakao.com/content/69454506
2026-08-09,카카오페이지,10,백호 가문의 아기 솜뭉치,꿀끼,2024-12-07,뷰수,"28,581,740",#로맨스판타지 #동양풍 #육아물 #수인물 #힐링물 #성장물 #능력녀 #다정남 #순정남 #능력남 #가족후회물 #권선징악,https://page.kakao.com/content/65575525
2026-08-09,카카오페이지,11,"농가, 처빙부귀","청월류가,이소정",2026-08-07,뷰수,"46,006",#해외로맨스 #동양풍 #능력녀 #다정남 #조신남 #달달물,https://page.kakao.com/content/70197782
2026-08-09,카카오페이지,12,오빠 친구와의 맞선,휘나,2026-07-23,뷰수,"573,941",#현대로맨스 #맞선관계 #오빠 #능력녀 #외유내강 #순정남 #무심남 #냉정남 #직진남,https://page.kakao.com/content/69723868
2026-08-09,카카오페이지,13,장미다방 로맨스 [19세 완전판],다온향,2026-08-02,뷰수,"113,551",#현대로맨스 #상처남 #까칠녀 #엉뚱발랄녀 #재벌남,https://page.kakao.com/content/69895771
2026-08-09,카카오페이지,14,장미다방 로맨스,다온향,2026-08-02,뷰수,"116,007",#현대로맨스 #상처남 #까칠녀 #재벌남,https://page.kakao.com/content/69895764
2026-08-09,카카오페이지,15,독점 계약,유정연,2026-07-29,뷰수,"283,415",#현대로맨스 #계약관계 #동거물 #친구>연인 #재회물 #첫사랑 #능력남 #재벌남 #직진남 #순정남 #동정남 #능력녀 #재벌녀 #권선징악,https://page.kakao.com/content/69515270
2026-08-09,리디북스,1,핑커 퐁커 스토커,또다른,2019-09-24,별점(리뷰수),"4.7(1,023)",#현대물 #로맨틱코미디 #사내연애 #절륜남 #순진녀 #능글남 #달달물 #갑을관계 #오만남 #엉뚱녀 #별점1000개이상 #5000~1만원 #리뷰500개이상 #10%할인 #평점4점이상 #단행본 #또다른 #나인,https://ridibooks.com/books/5238000634
2026-08-09,리디북스,2,궁합을 봅시다,김살구,2020-04-10,별점(리뷰수),4.6(574),#현대물 #동거 #동정남 #절륜남 #재벌남 #권선징악 #몸정>맘정 #소유욕/독점욕/질투 #집착남 #직진녀 #다정녀 #순정녀 #동정녀 #쾌활발랄녀 #별점500개이상 #5000~1만원 #10%할인 #평점4점이상 #리뷰100개이상 #단행본 #김살구 #에피루스,https://ridibooks.com/books/945097941
2026-08-09,리디북스,3,<이주> 세트 원샷,스무이레,2024-12-03,별점(리뷰수),"4.7(1,080)",#현대물 #첫사랑 #재회물 #순정남 #다정남 #절륜남 #계략남 #상처녀 #능글남 #재벌남 #애잔물 #법조계 #권선징악 #오래된연인 #소유욕/독점욕/질투 #운명적사랑 #뇌섹남 #능력남 #사이다남 #직진남 #애교남 #유혹남 #집착남 #짝사랑남 #대형견남 #뇌섹녀 #능력녀 #사이다녀 #다정녀 #짝사랑녀 #순정녀 #철벽녀 #까칠녀 #외유내강 #걸크러시 #별점1000개이상 #5000~1만원 #리뷰500개이상 #평점4점이상 #스무이레 #신영미디어,https://ridibooks.com/books/111144039
2026-08-09,리디북스,4,어린 손님,산자고,2025-02-03,별점(리뷰수),4.4(180),#현대물 #나이차커플 #동거 #첫사랑 #까칠남 #다정남 #절륜남 #상처녀 #조직/암흑가 #능력남 #철벽남 #무심남 #직진녀 #집착녀 #짝사랑녀 #순정녀 #동정녀 #이야기중심 #츤데레남 #별점100개이상 #5000~1만원 #10%할인 #평점4점이상 #리뷰100개이상 #단행본 #산자고 #이브,https://ridibooks.com/books/3049083558
2026-08-09,리디북스,5,음란한 좋은 선배,양과람,2020-06-11,별점(리뷰수),4.2(343),#현대물 #캠퍼스물 #동거 #동정남 #다정남 #절륜남 #계략남 #순진녀 #비밀연애 #소유욕/독점욕/질투 #집착남 #동정녀 #별점100개이상 #5000~1만원 #10%할인 #평점4점이상 #리뷰100개이상 #단행본 #양과람 #블랙엔,https://ridibooks.com/books/4708000219
2026-08-09,리디북스,6,양의 언덕,문설영,2025-04-03,별점(리뷰수),"4.7(3,126)",#현대물 #19+ #나쁜남자 #후회남 #절륜남 #계략남 #오해 #갑을관계 #소유욕/독점욕/질투 #집착남 #오만남 #직진녀 #짝사랑녀 #순정녀 #동정녀 #피폐물 #1만원~2만원 #리뷰1000개이상 #별점3000개이상 #10%할인 #평점4점이상 #단행본 #문설영 #에피루스,https://ridibooks.com/books/945091557
2026-08-09,리디북스,7,이주,스무이레,2024-12-03,별점(리뷰수),"4.7(1,081)",#현대물 #첫사랑 #재회물 #순정남 #다정남 #절륜남 #계략남 #상처녀 #능글남 #재벌남 #애잔물 #법조계 #권선징악 #오래된연인 #소유욕/독점욕/질투 #운명적사랑 #뇌섹남 #능력남 #사이다남 #직진남 #애교남 #유혹남 #집착남 #짝사랑남 #대형견남 #뇌섹녀 #능력녀 #사이다녀 #다정녀 #짝사랑녀 #순정녀 #철벽녀 #까칠녀 #외유내강 #걸크러시 #별점1000개이상 #5000~1만원 #리뷰500개이상 #10%할인 #평점4점이상 #단행본 #스무이레 #신영미디어,https://ridibooks.com/books/211058233
2026-08-09,리디북스,8,베이비 트랩(Baby Trap),구란화,2025-04-18,별점(리뷰수),4.3(134),#현대물 #나이차커플 #원나잇 #바람둥이 #절륜남 #오해 #능글남 #재벌남 #베이비메신저 #갑을관계 #계약연애/결혼 #몸정>맘정 #소유욕/독점욕/질투 #운명적사랑 #능력남 #유혹남 #오만남 #평범녀 #짝사랑녀 #철벽녀 #동정녀 #무심녀 #엉뚱녀 #더티토크 #츤데레남 #별점100개이상 #3000원이하 #10%할인 #고수위 #평점4점이상 #구란화 #향연,https://ridibooks.com/books/2259040225
2026-08-09,리디북스,9,안티 로맨틱,달홍시,2024-08-22,별점(리뷰수),4.6(185),#현대물 #로맨틱코미디 #첫사랑 #원나잇 #재회물 #순정남 #동정남 #연하남 #절륜남 #절륜녀 #상처녀 #재벌남 #권선징악 #몸정>맘정 #소유욕/독점욕/질투 #능력남 #직진남 #짝사랑남 #존댓말남 #능력녀 #유혹녀 #까칠녀 #별점100개이상 #5000~1만원 #10%할인 #평점4점이상 #리뷰100개이상 #단행본 #달홍시 #레브,https://ridibooks.com/books/845057266
2026-08-09,리디북스,10,개차반의 순정,임진,2025-09-09,별점(리뷰수),4.1(107),#현대물 #캠퍼스물 #로맨틱코미디 #첫사랑 #친구>연인 #까칠남 #순정남 #바람둥이 #동정남 #절륜남 #계략남 #오해 #능글남 #달달물 #조직/암흑가 #몸정>맘정 #소유욕/독점욕/질투 #운명적사랑 #능력남 #유혹남 #짝사랑남 #대형견남 #뇌섹녀 #다정녀 #짝사랑녀 #순정녀 #동정녀 #별점100개이상 #3000~5000원 #10%할인 #평점4점이상 #단행본 #임진 #이지콘텐츠,https://ridibooks.com/books/3885049134
2026-08-09,리디북스,11,러브:제로(Love:Zero),이분홍,2025-04-03,별점(리뷰수),"4.8(6,140)",#현대물 #19+ #동거 #로맨틱코미디 #첫사랑 #친구>연인 #까칠남 #나쁜남자 #순정남 #동정남 #후회남 #절륜남 #순진녀 #상처녀 #재벌남 #달달물 #베이비메신저 #애증 #외국인/혼혈 #스포츠물 #비밀연애 #신분차이 #계약연애/결혼 #소유욕/독점욕/질투 #능력남 #사이다남 #직진남 #집착남 #평범녀 #뇌섹녀 #순정녀 #동정녀 #힐링물 #성장물 #츤데레남 #1만원~2만원 #리뷰1000개이상 #별점5000개이상 #평점4점이상 #단행본 #이분홍 #나인,https://ridibooks.com/books/5721000280
2026-08-09,리디북스,12,숫것,가김,2024-02-13,별점(리뷰수),"4.8(1,339)",#현대물 #19+ #첫사랑 #재회물 #친구>연인 #까칠남 #상처남 #나쁜남자 #순정남 #동정남 #다정남 #절륜남 #상처녀 #능글남 #애증 #조직/암흑가 #법조계 #소유욕/독점욕/질투 #직진남 #애교남 #집착남 #대형견남 #뇌섹녀 #능력녀 #후회녀 #순정녀 #동정녀 #까칠녀 #무심녀 #도도녀 #외유내강 #우월녀 #이야기중심 #별점1000개이상 #5000~1만원 #리뷰1000개이상 #10%할인 #고수위 #평점4점이상 #단행본 #가김 #블랙엔,https://ridibooks.com/books/4934000651
2026-08-09,리디북스,13,스윗 써머(Sweet Summer),다미레,2015-07-09,별점(리뷰수),4.6(146),#현대물 #로맨틱코미디 #첫사랑 #재회물 #상처남 #순정남 #다정남 #절륜남 #상처녀 #달달물 #애증 #신분차이 #소유욕/독점욕/질투 #능력남 #냉정남 #뇌섹녀 #능력녀 #재벌녀 #사이다녀 #직진녀 #털털녀 #엉뚱녀 #성장물 #조신남 #별점100개이상 #5000~1만원 #10%할인 #평점4점이상 #리뷰100개이상 #단행본 #다미레 #새턴,https://ridibooks.com/books/3586121108
2026-08-09,리디북스,14,김우진의 여사친 걔,작저,2023-09-04,별점(리뷰수),4.5(820),#현대물 #19+ #캠퍼스물 #로맨틱코미디 #첫사랑 #친구>연인 #다정남 #절륜남 #계략남 #순진녀 #상처녀 #능글남 #소유욕/독점욕/질투 #능력남 #애교남 #집착남 #철벽남 #오만남 #뇌섹녀 #능력녀 #다정녀 #짝사랑녀 #동정녀 #외유내강 #엉뚱녀 #성장물 #이야기중심 #츤데레남 #별점500개이상 #5000~1만원 #리뷰500개이상 #10%할인 #평점4점이상 #단행본 #작저 #몽블랑,https://ridibooks.com/books/120108818
2026-08-09,리디북스,15,동정 배틀,굳기,2023-08-02,별점(리뷰수),3.9(86),#현대물 #첫사랑 #친구>연인 #까칠남 #나쁜남자 #순정남 #동정남 #순진녀 #상처녀 #오해 #카리스마남 #애증 #라이벌/앙숙 #갑을관계 #소유욕/독점욕/질투 #짝사랑남 #순진남 #냉정남 #오만남 #평범녀 #짝사랑녀 #동정녀 #까칠녀 #도도녀 #5000~1만원 #10%할인 #단행본 #굳기 #에피루스,https://ridibooks.com/books/945097918
