확인날짜,플랫폼,순위,작품명,작가명,론칭일,지표종류,지표값,키워드,URL
2026-09-09,카카오페이지,1,오빠 친구는 남자가 아니었는데,허이령,2026-09-07,뷰수,"111,414",#현대로맨스 #소유욕/독점욕 #오빠 #능력남 #재벌남 #계략남 #능력녀 #상처녀 #외유내강 #달달물,https://page.kakao.com/content/70248520
2026-09-09,카카오페이지,2,전교 1등이 회귀를 숨김,유지민,2024-11-29,뷰수,"12,720,399",#학원물 #회귀물 #첫사랑 #까칠남 #능글남 #순정남 #후회남 #직진남 #평범녀 #철벽녀 #삼각관계 #로맨틱코미디,https://page.kakao.com/content/65530797
2026-09-09,카카오페이지,3,탑 아이돌 삼촌이 넷이나 생김,해강,2026-01-16,뷰수,"13,680,749",#육아물 #회귀물 #운명 #다정남 #까칠남 #츤데레남 #힐링물 #드라마 #연예계물,https://page.kakao.com/content/68283715
2026-09-09,카카오페이지,4,이번 생엔 남편 말고 오스카상이요,이그나르,2026-04-30,뷰수,"4,907,617",#현대로맨스 #연예계물 #회귀물 #천재 #연하남 #능력남 #존댓말남 #능력녀 #상처녀 #드라마,https://page.kakao.com/content/69113551
2026-09-09,카카오페이지,5,무명 여배우인데 모두 날 알아,크트밀,2024-12-30,뷰수,"21,133,328",#현대로맨스 #캠퍼스물 #연예계물 #회귀물 #운명 #능력녀 #걸크러쉬 #외유내강 #소유욕/독점욕 #능력남 #경쟁구도 #라이벌/앙숙 #드라마,https://page.kakao.com/content/65721646
2026-09-09,카카오페이지,6,광고천재 조선시대에 떨어지다,단홍,2026-09-05,뷰수,"138,513",#전문직물 #타임슬립 #퓨전사극,https://page.kakao.com/content/70332128
2026-09-09,카카오페이지,7,오빠 친구의 불순한 과외,예주하,2026-08-30,뷰수,"517,056",#현대로맨스 #동거물 #오빠 #다정남 #츤데레남 #유혹남 #재벌남 #능력남 #절륜남 #순정녀 #직진녀 #달달물 #로맨틱코미디,https://page.kakao.com/content/70324023
2026-09-09,카카오페이지,8,백호 가문의 아기 솜뭉치,꿀끼,2024-12-07,뷰수,"29,080,417",#로맨스판타지 #동양풍 #육아물 #수인물 #힐링물 #성장물 #능력녀 #다정남 #순정남 #능력남 #가족후회물 #권선징악,https://page.kakao.com/content/65575525
2026-09-09,카카오페이지,9,의술 명가 시한부 막내딸은 천재 의원,빅노아,2026-08-28,뷰수,"404,729",#동양풍 #육아물 #회귀물 #성장물 #다정남 #대형견남 #직진남 #능력녀 #외유내강 #치유물 #권선징악 #냉정남 #전문직물 #까칠남 #복수물,https://page.kakao.com/content/69943182
2026-09-09,카카오페이지,10,6개월 프로젝트!,한소랑이,2026-07-01,뷰수,"507,597",#현대로맨스 #사내연애 #계약관계 #갑을관계 #달달물 #로맨틱코미디 #순진녀 #걸크러쉬 #엉뚱발랄녀 #능력녀 #재벌남 #츤데레남 #유혹남 #능글남 #계략남,https://page.kakao.com/content/69511187
2026-09-09,카카오페이지,11,임신한 아내가 도망쳤다,삼색냥,2026-06-14,뷰수,"1,010,631",#현대로맨스 #재회물 #막장 #나이차커플 #시월드 #짝사랑 #소유욕/독점욕 #오만남 #후회남 #상처녀 #순진녀 #맞선관계 #정략결혼,https://page.kakao.com/content/69312434
2026-09-09,카카오페이지,12,선 넘는 가짜 애인,나제,2026-06-26,뷰수,"611,062",#현대로맨스 #재벌남 #능글남 #직진남 #평범녀 #다정녀 #계약관계 #달달물 #로맨틱코미디,https://page.kakao.com/content/69305943
2026-09-09,카카오페이지,13,오싹한 선배 [19세 완전판],우아진,2026-08-16,뷰수,"591,905",#현대로맨스 #캠퍼스물 #까칠남 #능글남 #유혹남 #재벌남 #절륜남 #선배 #능력녀 #자상녀 #엉뚱발랄녀 #철벽녀 #로맨틱코미디,https://page.kakao.com/content/69994141
2026-09-09,카카오페이지,14,미친 전무님의 애착 변호사,진하리,2026-08-12,뷰수,"618,303",#오해물 #복수물 #원나잇 #재벌남 #사이다남 #계략남 #능글남 #유혹남 #오만남 #카리스마남 #능력녀 #상처녀 #전문직물 #로맨틱코미디 #달달물,https://page.kakao.com/content/70142886
2026-09-09,카카오페이지,15,뱀과 꽃과 범,김목샤,2026-09-01,뷰수,"137,280",#현대로맨스 #미스터리 #능력남 #재벌남 #직진남 #계략남 #다정남 #애교남 #유혹남 #존댓말남 #연하남 #능력녀 #냉정녀 #우월녀,https://page.kakao.com/content/70270208
