확인날짜,플랫폼,순위,작품명,작가명,론칭일,지표종류,지표값,키워드,URL
2026-09-20,카카오페이지,1,너의 윙맨에게 [19세 완전판],건어물녀,2024-09-12,뷰수,"5,031,893",#현대로맨스 #전문직물 #캠퍼스물 #운명 #성장물 #군대물 #능력녀 #철벽녀 #걸크러쉬 #로맨틱코미디 #능글남 #계략남 #까칠남 #치유물,https://page.kakao.com/content/65015393
2026-09-20,카카오페이지,2,몰락서녀생존기,람글,2026-09-13,뷰수,"1,148,062",#동양풍 #궁정로맨스 #타임슬립 #복수물 #암투물 #다정남 #카리스마남 #상처남 #철벽남 #능력녀 #자상녀 #외유내강 #뇌섹녀 #드라마 #권선징악,https://page.kakao.com/content/70354512
2026-09-20,카카오페이지,3,너의 윙맨에게,건어물녀,2024-09-12,뷰수,"1,254,690",#현대로맨스 #운명 #전문직물 #캠퍼스물 #군대물 #능글남 #까칠남 #계략남 #능력녀 #철벽녀 #걸크러쉬 #로맨틱코미디 #치유물 #성장물,https://page.kakao.com/content/65015396
2026-09-20,카카오페이지,4,너의 윙맨에게 [19세 완전판][단행본],건어물녀,2026-02-23,뷰수,"170,316",#캠퍼스물 #전문직물 #현대로맨스 #역하렘 #운명 #성장물 #군대물 #능력녀 #철벽녀 #걸크러쉬 #로맨틱코미디 #능글남 #계략남 #까칠남 #치유물,https://page.kakao.com/content/68572313
2026-09-20,카카오페이지,5,어린 아내가 생겼다,랑새,2026-09-19,뷰수,"62,423",#현대로맨스 #정략결혼 #나이차커플 #첫사랑 #무심남 #재벌남 #능력남 #다정남 #애교녀 #직진녀 #순정녀 #상처녀 #외유내강 #로맨틱코미디 #권선징악,https://page.kakao.com/content/70313452
2026-09-20,카카오페이지,6,남들이 피난 갈 때 나는 개간한다,"귤향습인,안이든",2026-09-18,뷰수,"61,864",#해외로맨스 #동양풍 #능력녀 #빙의물,https://page.kakao.com/content/70762262
2026-09-20,카카오페이지,7,무명 여배우인데 모두 날 알아,크트밀,2024-12-30,뷰수,"21,508,612",#현대로맨스 #캠퍼스물 #연예계물 #회귀물 #운명 #능력녀 #걸크러쉬 #외유내강 #소유욕/독점욕 #능력남 #경쟁구도 #라이벌/앙숙 #드라마,https://page.kakao.com/content/65721646
2026-09-20,카카오페이지,8,탑 아이돌 삼촌이 넷이나 생김,해강,2026-01-16,뷰수,"14,004,403",#육아물 #회귀물 #운명 #다정남 #까칠남 #츤데레남 #힐링물 #드라마 #연예계물,https://page.kakao.com/content/68283715
2026-09-20,카카오페이지,9,대통령 집안의 액받이 며느리였습니다,최서하,2026-09-11,뷰수,"359,696",#걸크러쉬 #로맨틱코미디 #순정남 #상처녀 #운명 #복수물,https://page.kakao.com/content/70357033
2026-09-20,카카오페이지,10,어린 아내가 생겼다 [19세 완전판],랑새,2026-09-19,뷰수,"30,603",#현대로맨스 #정략결혼 #나이차커플 #첫사랑 #무심남 #재벌남 #능력남 #다정남 #애교녀 #직진녀 #순정녀 #상처녀 #외유내강 #로맨틱코미디 #권선징악,https://page.kakao.com/content/70313185
2026-09-20,카카오페이지,11,반파부군태총아,미단개화,2026-09-10,뷰수,"280,474",#동양풍 #빙의물 #차원이동 #운명 #까칠남 #능력남 #능력녀 #애교녀 #엉뚱발랄녀 #로맨틱코미디 #달달물 #권선징악 #개그물,https://page.kakao.com/content/70524310
2026-09-20,카카오페이지,12,전교 1등이 회귀를 숨김,유지민,2024-11-29,뷰수,"13,295,397",#학원물 #회귀물 #첫사랑 #까칠남 #능글남 #순정남 #후회남 #직진남 #평범녀 #철벽녀 #삼각관계 #로맨틱코미디,https://page.kakao.com/content/65530797
2026-09-20,카카오페이지,13,백호 가문의 아기 솜뭉치,꿀끼,2024-12-07,뷰수,"29,228,039",#로맨스판타지 #동양풍 #육아물 #수인물 #힐링물 #성장물 #능력녀 #다정남 #순정남 #능력남 #가족후회물 #권선징악,https://page.kakao.com/content/65575525
2026-09-20,카카오페이지,14,고대렵호적양가일상,"금일불상조,박혜형",2026-09-10,뷰수,"232,251",#해외로맨스 #동양풍 #다정녀 #힐링물,https://page.kakao.com/content/70410644
2026-09-20,카카오페이지,15,의술 명가 시한부 막내딸은 천재 의원,빅노아,2026-08-28,뷰수,"514,509",#동양풍 #육아물 #회귀물 #성장물 #다정남 #대형견남 #직진남 #능력녀 #외유내강 #치유물 #권선징악 #냉정남 #전문직물 #까칠남 #복수물,https://page.kakao.com/content/69943182
2026-09-20,리디북스,1,정연,향기바람이,2026-09-13,별점(리뷰수),4.6(645),#현대물 #첫사랑 #신파 #정략결혼 #순정남 #동정남 #상처녀 #재벌남 #잔잔물 #오래된연인 #직진남 #철벽남 #다정녀 #순정녀 #철벽녀 #동정녀 #이야기중심 #별점500개이상 #5000~1만원 #리뷰500개이상 #10%할인 #평점4점이상 #단행본 #향기바람이 #로담,https://ridibooks.com/books/809062705
2026-09-20,리디북스,2,사춘기,교결,2026-09-17,별점(리뷰수),4.6(746),#현대물 #19+ #나이차커플 #까칠남 #나쁜남자 #계략남 #카리스마남 #애증 #조직/암흑가 #소유욕/독점욕/질투 #능력남 #냉정남 #오만남 #별점500개이상 #5000~1만원 #리뷰500개이상 #10%할인 #평점4점이상 #단행본 #교결 #SOME,https://ridibooks.com/books/6070000068
2026-09-20,리디북스,3,저주가 친절하고 소꿉친구가 맛있어요,죄송한취향,2022-06-17,별점(리뷰수),"4.4(3,655)",#현대물 #19+ #판타지물 #로맨틱코미디 #첫사랑 #친구>연인 #순정남 #절륜남 #계략남 #초능력 #군대물 #라이벌/앙숙 #능력남 #집착남 #능력녀 #까칠녀 #털털녀 #5000~1만원 #리뷰1000개이상 #별점3000개이상 #10%할인 #고수위 #평점4점이상 #단행본 #죄송한취향 #나인,https://ridibooks.com/books/4933000001
