확인날짜,플랫폼,순위,작품명,작가명,론칭일,지표종류,지표값,키워드,URL
2026-08-28,리디북스,1,상사도 밤에 쓰려면 없다,금단,2026-01-26,별점(리뷰수),"4.6(1,793)",#현대물 #사내연애 #상처남 #나쁜남자 #순정남 #동정남 #후회남 #절륜남 #오해 #재벌남 #몸정>맘정 #소유욕/독점욕/질투 #능력남 #집착남 #짝사랑남 #오만남 #다정녀 #유혹녀 #철벽녀 #동정녀 #외유내강 #엉뚱녀 #쾌활발랄녀 #더티토크 #별점1000개이상 #5000~1만원 #리뷰1000개이상 #10%할인 #고수위 #평점4점이상 #단행본 #금단 #어셈블,https://ridibooks.com/books/1483039256
2026-08-28,리디북스,2,이혼 절대 사수!,우윤소,2026-08-14,별점(리뷰수),4.6(739),#현대물 #19+ #첫사랑 #까칠남 #애증 #선결혼후연애 #소유욕/독점욕/질투 #능력남 #집착남 #오만남 #계략녀 #유혹녀 #짝사랑녀 #별점500개이상 #5000~1만원 #리뷰500개이상 #10%할인 #평점4점이상 #단행본 #우윤소 #몽블랑,https://ridibooks.com/books/120110169
2026-08-28,리디북스,3,"불청객, 범",서혜은,2026-08-20,별점(리뷰수),4.6(377),#현대물 #로맨틱코미디 #원나잇 #절륜남 #계략남 #상처녀 #소유욕/독점욕/질투 #능력남 #집착남 #별점100개이상 #5000~1만원 #10%할인 #평점4점이상 #리뷰100개이상 #단행본 #서혜은 #에피카 스튜디오,https://ridibooks.com/books/5754003845
2026-08-28,리디북스,4,사채업자 집에 입주교사로 들어가면,최리나,2026-08-21,별점(리뷰수),4.3(158),#현대물 #나이차커플 #로맨틱코미디 #사제지간 #첫사랑 #동정남 #절륜남 #계략남 #순진녀 #카리스마남 #조직/암흑가 #몸정>맘정 #소유욕/독점욕/질투 #유혹남 #존댓말남 #평범녀 #츤데레남 #별점100개이상 #3000~5000원 #10%할인 #평점4점이상 #리뷰100개이상 #최리나 #닉스,https://ridibooks.com/books/6167000350
2026-08-28,리디북스,5,멜팅 슈가(Melting Sugar),베지터블,2026-05-21,별점(리뷰수),"4.6(1,589)",#현대물 #나이차커플 #첫사랑 #능글남 #달달물 #키잡물 #짝사랑남 #짝사랑녀 #순정녀 #별점1000개이상 #5000~1만원 #리뷰1000개이상 #10%할인 #평점4점이상 #단행본 #베지터블 #폴라리스,https://ridibooks.com/books/297089863
2026-08-28,리디북스,6,서울에서 남자애 하나가 내려왔다더라,견우,2026-08-14,별점(리뷰수),4.7(996),#현대물 #학원물 #첫사랑 #재회물 #친구>연인 #까칠남 #상처남 #순정남 #동정남 #다정남 #상처녀 #오해 #카리스마남 #재벌남 #애증 #신분차이 #소유욕/독점욕/질투 #운명적사랑 #뇌섹남 #능력남 #직진남 #집착남 #짝사랑남 #평범녀 #능글녀 #다정녀 #후회녀 #짝사랑녀 #순정녀 #동정녀 #무심녀 #털털녀 #조신남 #츤데레남 #별점500개이상 #5000~1만원 #리뷰500개이상 #10%할인 #평점4점이상 #단행본 #견우 #SOME,https://ridibooks.com/books/4865000493
2026-08-28,리디북스,7,러브:제로(Love:Zero),이분홍,2025-04-10,별점(리뷰수),"4.8(6,218)",#현대물 #19+ #동거 #로맨틱코미디 #첫사랑 #친구>연인 #까칠남 #나쁜남자 #순정남 #동정남 #후회남 #절륜남 #순진녀 #상처녀 #재벌남 #달달물 #베이비메신저 #애증 #외국인/혼혈 #스포츠물 #비밀연애 #신분차이 #계약연애/결혼 #소유욕/독점욕/질투 #능력남 #사이다남 #직진남 #집착남 #평범녀 #뇌섹녀 #순정녀 #동정녀 #힐링물 #성장물 #츤데레남 #1만원~2만원 #리뷰1000개이상 #별점5000개이상 #평점4점이상 #단행본 #이분홍 #나인,https://ridibooks.com/books/5721000280
2026-08-28,리디북스,8,인 더 미들,은아리,2026-08-26,별점(리뷰수),4.4(109),#현대물 #사내연애 #삼각관계 #나쁜남자 #다정남 #상처녀 #전문직 #소유욕/독점욕/질투 #금단의관계 #운명적사랑 #뇌섹남 #능력남 #사이다남 #직진남 #집착남 #뇌섹녀 #능력녀 #철벽녀 #이야기중심 #별점100개이상 #5000~1만원 #10%할인 #평점4점이상 #단행본 #은아리 #도파민,https://ridibooks.com/books/3075003704
2026-08-28,리디북스,9,이주,스무이레,2026-08-07,별점(리뷰수),"4.7(1,735)",#현대물 #첫사랑 #재회물 #순정남 #다정남 #절륜남 #계략남 #상처녀 #능글남 #재벌남 #애잔물 #법조계 #권선징악 #오래된연인 #소유욕/독점욕/질투 #운명적사랑 #뇌섹남 #능력남 #사이다남 #직진남 #애교남 #유혹남 #집착남 #짝사랑남 #대형견남 #뇌섹녀 #능력녀 #사이다녀 #다정녀 #짝사랑녀 #순정녀 #철벽녀 #까칠녀 #외유내강 #걸크러시 #별점1000개이상 #5000~1만원 #리뷰1000개이상 #10%할인 #평점4점이상 #단행본 #스무이레 #신영미디어,https://ridibooks.com/books/211058233
2026-08-28,리디북스,10,열애영화,한종려,2026-08-19,별점(리뷰수),4.4(399),#현대물 #19+ #동거 #첫사랑 #신파 #상처남 #나쁜남자 #후회남 #절륜남 #상처녀 #잔잔물 #애증 #갑을관계 #몸정>맘정 #소유욕/독점욕/질투 #운명적사랑 #능력남 #집착남 #냉정남 #무심남 #오만남 #존댓말남 #능력녀 #직진녀 #다정녀 #짝사랑녀 #순정녀 #동정녀 #외유내강 #별점100개이상 #5000~1만원 #10%할인 #고수위 #평점4점이상 #리뷰100개이상 #단행본 #한종려 #몽블랑,https://ridibooks.com/books/120110589
2026-08-28,리디북스,11,국대 남친에게 매일 밤 혼나고 싶어!,박흑심,2026-04-02,별점(리뷰수),4.2(127),#현대물 #로맨틱코미디 #첫사랑 #순정남 #동정남 #다정남 #절륜남 #계략남 #절륜녀 #오해 #달달물 #소유욕/독점욕/질투 #능력남 #직진남 #집착남 #직진녀 #계략녀 #유혹녀 #집착녀 #동정녀 #엉뚱녀 #더티토크 #하드코어 #별점100개이상 #5000~1만원 #10%할인 #고수위 #평점4점이상 #단행본 #박흑심 #새턴,https://ridibooks.com/books/3586113440
2026-08-28,리디북스,12,결락,돌김,2026-08-20,별점(리뷰수),4.4(50),#현대물 #19+ #첫사랑 #친구>연인 #나쁜남자 #후회남 #절륜남 #계략남 #순진녀 #상처녀 #재벌남 #애증 #소유욕/독점욕/질투 #오만남 #짝사랑녀 #5000~1만원 #10%할인 #평점4점이상 #단행본 #돌김 #플로린,https://ridibooks.com/books/3863006239
2026-08-28,리디북스,13,젖몸살을 끝내는 법 [삽화본],문정민,2026-08-21,별점(리뷰수),4.1(30),#현대물 #첫사랑 #원나잇 #친구>연인 #동정남 #절륜남 #오해 #달달물 #몸정>맘정 #소유욕/독점욕/질투 #평범녀 #더티토크 #3000원이하 #고수위 #평점4점이상 #문정민 #너티,https://ridibooks.com/books/1239023645
2026-08-28,리디북스,14,난잡한 정략결혼,밀혜혜,2024-03-06,별점(리뷰수),"4.4(1,942)",#현대물 #첫사랑 #맞선 #속도위반 #신데렐라 #정략결혼 #나쁜남자 #다정남 #절륜남 #상처녀 #오해 #카리스마남 #재벌남 #전문직 #갑을관계 #신분차이 #계약연애/결혼 #몸정>맘정 #능력남 #냉정남 #오만남 #뇌섹녀 #능력녀 #직진녀 #다정녀 #순정녀 #동정녀 #외유내강 #별점1000개이상 #5000~1만원 #리뷰1000개이상 #평점4점이상 #단행본 #밀혜혜 #동아,https://ridibooks.com/books/809049795
2026-08-28,리디북스,15,늦은 더위,박온새미로,2026-08-25,별점(리뷰수),3.9(33),#현대물 #속도위반 #원나잇 #재벌남 #선결혼후연애 #몸정>맘정 #무심남 #평범녀 #3000~5000원 #10%할인 #단행본 #박온새미로 #디어노블,https://ridibooks.com/books/3846021402
2026-08-28,네이버시리즈,1,양아치라 그래 [독점],강춘,2026-08-27,다운로드수,12.5만,#NOVEL #로맨스 #나이차커플 #까칠자상남 #다정녀 #소유욕/집착 #로맨틱코미디,https://series.naver.com/novel/detail.series?productNo=14585741
2026-08-28,네이버시리즈,2,해일주의보 [독점],그일도,2025-08-04,다운로드수,302.5만,#NOVEL #로맨스 #계략남 #순정남 #로맨틱코미디 #소유욕/집착 #오피스로맨스,https://series.naver.com/novel/detail.series?productNo=12946697
2026-08-28,네이버시리즈,3,개수작은 곱게 [독점],로맨스좀비,2026-08-25,다운로드수,21.5만,#NOVEL #로맨스 #소유욕/집착 #동거 #배덕감 #절륜남 #재벌,https://series.naver.com/novel/detail.series?productNo=14613179
2026-08-28,네이버시리즈,4,희대의 관심사 [독점],로즈빈,2024-06-27,다운로드수,"1,079만",#NOVEL #로맨스 #순정남 #상처녀 #전문직로맨스 #재벌 #오피스로맨스,https://series.naver.com/novel/detail.series?productNo=11266354
2026-08-28,네이버시리즈,5,후부인여살저도,단자래습,2026-08-17,다운로드수,15.4만,#NOVEL #로맨스 #달달물 #복수물 #오해 #출생의비밀 #직진남,https://series.naver.com/novel/detail.series?productNo=14535662
2026-08-28,네이버시리즈,6,통제불능 결혼 [독점],오드리,,다운로드수,,,https://series.naver.com/novel/detail.series?productNo=14542510
2026-08-28,네이버시리즈,7,새 남편 사용 설명서 [독점],현아리,,다운로드수,,,https://series.naver.com/novel/detail.series?productNo=14592437
2026-08-28,네이버시리즈,8,교수님 아이가 아니에요 [독점],배사비,2026-07-27,다운로드수,72.5만,#NOVEL #로맨스 #전문직로맨스 #베이비메신저 #메디컬 #재회물 #후회남,https://series.naver.com/novel/detail.series?productNo=14470119
2026-08-28,네이버시리즈,9,후원 낙인 [독점],하윤미,2024-09-26,다운로드수,88.5만,#NOVEL #로맨스 #후회남 #육아 #상처녀 #몸정>맘정 #순정남,https://series.naver.com/novel/detail.series?productNo=11549358
2026-08-28,네이버시리즈,10,미친 황제의 목줄을 쥐었다 [선공개],아란결,,다운로드수,,,https://series.naver.com/novel/detail.series?productNo=14443911
2026-08-28,네이버시리즈,11,김택서 복수일지 [독점],그일도,2026-08-06,다운로드수,79.4만,#NOVEL #로맨스 #소유욕/집착 #애증 #하남자 #강단녀 #로맨틱코미디,https://series.naver.com/novel/detail.series?productNo=14514494
2026-08-28,네이버시리즈,12,개는 헤엄치는 꿈을 꾼다 [독점],이세미,2025-06-05,다운로드수,99.7만,#NOVEL #로맨스 #상처녀 #계략남 #계약관계 #동거 #소유욕/집착,https://series.naver.com/novel/detail.series?productNo=12668052
2026-08-28,네이버시리즈,13,우리 학교 쿼터백이 너드랑 사귄대! [선공개],마로나,2026-08-10,다운로드수,27.2만,#NOVEL #로맨스 #하이틴 #계약관계 #능글남 #대형견남 #철벽녀,https://series.naver.com/novel/detail.series?productNo=14554206
2026-08-28,네이버시리즈,14,소리 없는 아내 [독점],세환,2026-08-24,다운로드수,2.8만,#NOVEL #로맨스 #나이차커플 #재벌 #정략결혼 #소유욕/집착 #상처녀,https://series.naver.com/novel/detail.series?productNo=14589059
2026-08-28,네이버시리즈,15,아는 오빠 말고 [독점],송태린,,다운로드수,,,https://series.naver.com/novel/detail.series?productNo=13880325
