확인날짜,플랫폼,순위,작품명,작가명,론칭일,지표종류,지표값,키워드,URL
2026-08-07,카카오페이지,1,탑 아이돌 삼촌이 넷이나 생김,해강,2026-01-16,뷰수,"11,608,177",,https://page.kakao.com/content/68283715
2026-08-07,카카오페이지,2,몰락한 가문의 소저가 되다,화필고고,2026-08-03,뷰수,"187,161",,https://page.kakao.com/content/69855205
2026-08-07,카카오페이지,3,청룡 가문의 많이 수상한 삐약이,라비올리,2026-08-04,뷰수,"170,849",,https://page.kakao.com/content/69968194
2026-08-07,카카오페이지,4,연프에서 애아빠를 만났다,토오끼,2026-07-31,뷰수,"669,617",,https://page.kakao.com/content/69836997
2026-08-07,카카오페이지,5,무명 여배우인데 모두 날 알아,크트밀,2024-12-30,뷰수,"20,019,881",,https://page.kakao.com/content/65721646
2026-08-07,카카오페이지,6,이번 생엔 남편 말고 오스카상이요,이그나르,2026-04-30,뷰수,"3,949,507",,https://page.kakao.com/content/69113551
2026-08-07,카카오페이지,7,짐승 선배와 결혼,예주하,2026-04-04,뷰수,"1,212,243",,https://page.kakao.com/content/68923302
2026-08-07,카카오페이지,8,백호 가문의 아기 솜뭉치,꿀끼,2024-12-07,뷰수,"28,537,339",,https://page.kakao.com/content/65575525
2026-08-07,카카오페이지,9,플래그 [19세 완전판],꽃제이,2026-06-22,뷰수,"1,223,497",,https://page.kakao.com/content/69454506
2026-08-07,카카오페이지,10,장미다방 로맨스,다온향,2026-08-02,뷰수,"98,918",,https://page.kakao.com/content/69895764
2026-08-07,카카오페이지,11,장미다방 로맨스 [19세 완전판],다온향,2026-08-02,뷰수,"87,934",,https://page.kakao.com/content/69895771
2026-08-07,카카오페이지,12,오빠 친구와의 맞선,휘나,2026-07-23,뷰수,"542,273",,https://page.kakao.com/content/69723868
2026-08-07,카카오페이지,13,독점 계약,유정연,2026-07-29,뷰수,"261,458",,https://page.kakao.com/content/69515270
2026-08-07,카카오페이지,14,윗집 오빠의 야밤 연락,아유이,2026-05-04,뷰수,"1,260,484",,https://page.kakao.com/content/69139831
2026-08-07,카카오페이지,15,주작 가문의 작은 아기뱀,김노랑,2026-05-31,뷰수,"2,133,225",,https://page.kakao.com/content/69310183
2026-08-07,리디북스,1,핑커 퐁커 스토커,또다른,2019-09-24,별점(리뷰수),4.7(942),,https://ridibooks.com/books/5238000634
2026-08-07,리디북스,2,궁합을 봅시다,김살구,2020-04-10,별점(리뷰수),4.6(498),,https://ridibooks.com/books/945097941
2026-08-07,리디북스,3,음란한 좋은 선배,양과람,2020-06-11,별점(리뷰수),4.3(328),,https://ridibooks.com/books/4708000219
2026-08-07,리디북스,4,양의 언덕,문설영,2024-10-18,별점(리뷰수),"4.7(3,108)",,https://ridibooks.com/books/945091557
2026-08-07,리디북스,5,어린 손님,산자고,2024-10-18,별점(리뷰수),4.5(131),,https://ridibooks.com/books/3049083558
2026-08-07,리디북스,6,베이비 트랩(Baby Trap),구란화,2024-10-18,별점(리뷰수),4.3(114),,https://ridibooks.com/books/2259040225
2026-08-07,리디북스,7,러브:제로(Love:Zero),이분홍,2024-10-18,별점(리뷰수),"4.8(6,124)",,https://ridibooks.com/books/5721000280
2026-08-07,리디북스,8,숫것,가김,2024-02-13,별점(리뷰수),"4.8(1,308)",,https://ridibooks.com/books/4934000651
2026-08-07,리디북스,9,김우진의 여사친 걔,작저,2023-09-04,별점(리뷰수),4.5(810),,https://ridibooks.com/books/120108818
2026-08-07,리디북스,10,개차반의 순정,임진,2024-10-18,별점(리뷰수),4.1(94),,https://ridibooks.com/books/3885049134
2026-08-07,리디북스,11,스윗 써머(Sweet Summer),다미레,2015-07-09,별점(리뷰수),4.5(125),,https://ridibooks.com/books/3586121108
2026-08-07,리디북스,12,어느 쓰레기통의 취향저격,유이세스,2022-05-09,별점(리뷰수),4.6(587),,https://ridibooks.com/books/6167000176
2026-08-07,리디북스,13,동정 배틀,굳기,2023-08-02,별점(리뷰수),3.9(78),,https://ridibooks.com/books/945097918
2026-08-07,리디북스,14,가면의 개화,시크,2015-07-14,별점(리뷰수),4.0(150),,https://ridibooks.com/books/1483041530
2026-08-07,리디북스,15,더티 너티 러브,도민아,2024-10-18,별점(리뷰수),"4.4(1,595)",,https://ridibooks.com/books/3302051433
2026-08-07,네이버시리즈,1,김택서 복수일지 [독점],그일도,2026-08-06,다운로드수,15.9만,#NOVEL #로맨스 #소유욕/집착 #애증 #하남자 #강단녀 #로맨틱코미디,https://series.naver.com/novel/detail.series?productNo=14514494
2026-08-07,네이버시리즈,2,교수님 아이가 아니에요 [독점],배사비,2026-07-27,다운로드수,45만,#NOVEL #로맨스 #전문직로맨스 #베이비메신저 #메디컬 #재회물 #후회남,https://series.naver.com/novel/detail.series?productNo=14470119
2026-08-07,네이버시리즈,3,결혼은 복수다 [독점],닥터냐냐,2026-07-11,다운로드수,34.4만,#NOVEL #로맨스 #복수물 #재벌 #계략녀 #능력남 #귀환물,https://series.naver.com/novel/detail.series?productNo=14386761
2026-08-07,네이버시리즈,4,크리티컬 플러팅 [독점],임여리,2026-05-30,다운로드수,95.8만,#NOVEL #로맨스 #직진남 #능글남 #철벽녀 #재벌 #권선징악,https://series.naver.com/novel/detail.series?productNo=14206564
2026-08-07,네이버시리즈,5,버릇 나쁜 오빠 [독점][삽화본],갓녀,,다운로드수,,,https://series.naver.com/novel/detail.series?productNo=14506678
2026-08-07,네이버시리즈,6,어린 아내와 나쁜 짓 [독점],이리와,2024-11-20,다운로드수,668.8만,#NOVEL #로맨스 #계약관계 #순정남 #나이차커플 #상처녀 #소유욕/집착,https://series.naver.com/novel/detail.series?productNo=11852343
2026-08-07,네이버시리즈,7,하상무 아저씨 [독점][삽화본],오대리,,다운로드수,,,https://series.naver.com/novel/detail.series?productNo=13752700
