확인날짜,플랫폼,순위,작품명,작가명,론칭일,지표종류,지표값,키워드,URL
2026-08-17,리디북스,9,러브:제로(Love:Zero),이분홍,2025-04-10,별점(리뷰수),"4.8(6,175)",#현대물 #19+ #동거 #로맨틱코미디 #첫사랑 #친구>연인 #까칠남 #나쁜남자 #순정남 #동정남 #후회남 #절륜남 #순진녀 #상처녀 #재벌남 #달달물 #베이비메신저 #애증 #외국인/혼혈 #스포츠물 #비밀연애 #신분차이 #계약연애/결혼 #소유욕/독점욕/질투 #능력남 #사이다남 #직진남 #집착남 #평범녀 #뇌섹녀 #순정녀 #동정녀 #힐링물 #성장물 #츤데레남 #1만원~2만원 #리뷰1000개이상 #별점5000개이상 #10%할인 #평점4점이상 #단행본 #이분홍 #나인,https://ridibooks.com/books/5721000280
2026-08-17,리디북스,10,핑커 퐁커 스토커,또다른,2026-08-02,별점(리뷰수),"4.7(1,157)",#현대물 #로맨틱코미디 #사내연애 #절륜남 #순진녀 #능글남 #달달물 #갑을관계 #오만남 #엉뚱녀 #별점1000개이상 #5000~1만원 #리뷰500개이상 #10%할인 #평점4점이상 #단행본 #또다른 #나인,https://ridibooks.com/books/5238000634
2026-08-17,리디북스,11,멜팅 슈가(Melting Sugar),베지터블,2026-05-21,별점(리뷰수),"4.5(1,414)",#현대물 #나이차커플 #첫사랑 #능글남 #달달물 #키잡물 #짝사랑남 #짝사랑녀 #순정녀 #별점1000개이상 #5000~1만원 #리뷰1000개이상 #10%할인 #평점4점이상 #단행본 #베지터블 #폴라리스,https://ridibooks.com/books/297089863
2026-08-17,리디북스,12,<한 명의 난초가 되기까지> 세트,디키탈리스,2025-05-01,별점(리뷰수),"4.7(1,897)",#현대물 #첫사랑 #상처남 #순정남 #후회남 #절륜남 #순진녀 #능글남 #조직/암흑가 #소유욕/독점욕/질투 #직진남 #집착남 #짝사랑남 #다정녀 #외유내강 #엉뚱녀 #추리/미스터리/스릴러 #피폐물 #별점1000개이상 #1만원~2만원 #리뷰1000개이상 #평점4점이상 #단행본 #디키탈리스 #블랙엔,https://ridibooks.com/books/111144068
2026-08-17,리디북스,13,궁합을 봅시다,김살구,2026-08-03,별점(리뷰수),4.6(654),#현대물 #동거 #동정남 #절륜남 #재벌남 #권선징악 #몸정>맘정 #소유욕/독점욕/질투 #집착남 #직진녀 #다정녀 #순정녀 #동정녀 #쾌활발랄녀 #별점500개이상 #5000~1만원 #리뷰500개이상 #10%할인 #평점4점이상 #단행본 #김살구 #에피루스,https://ridibooks.com/books/945097941
2026-08-17,리디북스,14,양의 언덕,문설영,2026-01-29,별점(리뷰수),"4.7(3,174)",#현대물 #19+ #나쁜남자 #후회남 #절륜남 #계략남 #오해 #갑을관계 #소유욕/독점욕/질투 #집착남 #오만남 #직진녀 #짝사랑녀 #순정녀 #동정녀 #피폐물 #1만원~2만원 #리뷰1000개이상 #별점3000개이상 #10%할인 #평점4점이상 #단행본 #문설영 #에피루스,https://ridibooks.com/books/945091557
2026-08-17,리디북스,15,안티 로맨틱,달홍시,2026-08-08,별점(리뷰수),4.5(316),#현대물 #로맨틱코미디 #첫사랑 #원나잇 #재회물 #순정남 #동정남 #연하남 #절륜남 #절륜녀 #상처녀 #재벌남 #권선징악 #몸정>맘정 #소유욕/독점욕/질투 #능력남 #직진남 #짝사랑남 #존댓말남 #능력녀 #유혹녀 #까칠녀 #별점100개이상 #5000~1만원 #10%할인 #평점4점이상 #리뷰100개이상 #단행본 #달홍시 #레브,https://ridibooks.com/books/845057266
2026-08-17,네이버시리즈,1,사내 열애 [독점],손유애,2026-08-11,다운로드수,23.5만,#NOVEL #로맨스 #오피스로맨스 #나이차커플 #재벌 #계략남 #상처녀,https://series.naver.com/novel/detail.series?productNo=14543417
2026-08-17,네이버시리즈,2,어린 아내와 나쁜 짓 [독점],이리와,2024-11-20,다운로드수,683만,#NOVEL #로맨스 #계약관계 #순정남 #나이차커플 #상처녀 #소유욕/집착,https://series.naver.com/novel/detail.series?productNo=11852343
2026-08-17,네이버시리즈,3,하룻밤을 보냈더니 [독점],고슬밥,2026-08-15,다운로드수,7.2만,#NOVEL #로맨스 #사제관계 #계략남 #능력남 #다정남 #상처녀,https://series.naver.com/novel/detail.series?productNo=14573098
2026-08-17,네이버시리즈,4,미친 오빠의 몹쓸 구원 [독점],달뜬별,2026-08-03,다운로드수,9.9만,#NOVEL #로맨스 #구원 #재회물 #직진남 #임신후도망 #햇살녀,https://series.naver.com/novel/detail.series?productNo=14520692
2026-08-17,네이버시리즈,5,빌어먹을 첫정 [독점],별규,2026-07-23,다운로드수,70.8만,#NOVEL #로맨스,https://series.naver.com/novel/detail.series?productNo=14496699
2026-08-17,네이버시리즈,6,우리 학교 쿼터백이 너드랑 사귄대! [선공개],마로나,2026-08-10,다운로드수,8.3만,#NOVEL #로맨스 #하이틴 #계약관계 #능글남 #대형견남 #철벽녀,https://series.naver.com/novel/detail.series?productNo=14554206
2026-08-17,네이버시리즈,7,김택서 복수일지 [독점],그일도,2026-08-06,다운로드수,68.8만,#NOVEL #로맨스 #소유욕/집착 #애증 #하남자 #강단녀 #로맨틱코미디,https://series.naver.com/novel/detail.series?productNo=14514494
2026-08-17,네이버시리즈,8,우아한 유혹 [독점],차윤서,2025-09-03,다운로드수,202.4만,#NOVEL #로맨스 #순정남 #계략남 #재벌 #소유욕/집착,https://series.naver.com/novel/detail.series?productNo=13065023
2026-08-17,네이버시리즈,9,전 남친의 덫 [독점],차홍주,,다운로드수,,,https://series.naver.com/novel/detail.series?productNo=13640439
2026-08-17,네이버시리즈,10,물거품이 되기 전에 [독점],leda,2026-03-30,다운로드수,129.8만,#NOVEL #로맨스 #나쁜남자 #후회남 #상처녀 #소유욕/집착 #재벌,https://series.naver.com/novel/detail.series?productNo=13932600
2026-08-17,네이버시리즈,11,그럴듯한 연애 [독점],유리(파란수국),2026-06-08,다운로드수,25.3만,#NOVEL #로맨스 #계약관계 #상처남 #순애 #외유내강 #상처녀,https://series.naver.com/novel/detail.series?productNo=14229398
2026-08-17,네이버시리즈,12,석팀장 사용설명서 [외전 삽화본][선공개],갓녀,,다운로드수,,,https://series.naver.com/novel/detail.series?productNo=13039707
2026-08-17,네이버시리즈,13,교수님 아이가 아니에요 [독점],배사비,2026-07-27,다운로드수,65.2만,#NOVEL #로맨스 #전문직로맨스 #베이비메신저 #메디컬 #재회물 #후회남,https://series.naver.com/novel/detail.series?productNo=14470119
2026-08-17,네이버시리즈,14,첫정 반납 [독점],경국질색,2025-09-10,다운로드수,79.3만,#NOVEL #로맨스,https://series.naver.com/novel/detail.series?productNo=13084839
2026-08-17,네이버시리즈,15,잘못 배운 첫날밤 [독점],모리미,,다운로드수,,,https://series.naver.com/novel/detail.series?productNo=14268525
