확인날짜,플랫폼,순위,작품명,작가명,론칭일,지표종류,지표값,키워드,URL
2026-08-06,리디북스,5,숫것,가김,2024-02-13,별점(리뷰수),"4.8(1,296)",,https://ridibooks.com/books/4934000651
2026-08-06,리디북스,6,러브:제로(Love:Zero),이분홍,2024-10-18,별점(리뷰수),"4.8(6,122)",,https://ridibooks.com/books/5721000280
2026-08-06,리디북스,7,베이비 트랩(Baby Trap),구란화,2024-10-18,별점(리뷰수),4.3(107),,https://ridibooks.com/books/2259040225
2026-08-06,리디북스,8,김우진의 여사친 걔,작저,2023-09-04,별점(리뷰수),4.5(807),,https://ridibooks.com/books/120108818
2026-08-06,리디북스,9,어린 손님,산자고,2024-10-18,별점(리뷰수),4.6(87),,https://ridibooks.com/books/3049083558
2026-08-06,리디북스,10,가면의 개화,시크,2015-07-14,별점(리뷰수),4.0(148),,https://ridibooks.com/books/1483041530
2026-08-06,리디북스,11,어느 쓰레기통의 취향저격,유이세스,2022-05-09,별점(리뷰수),4.6(583),,https://ridibooks.com/books/6167000176
2026-08-06,리디북스,12,개차반의 순정,임진,2024-10-18,별점(리뷰수),4.1(93),,https://ridibooks.com/books/3885049134
2026-08-06,리디북스,13,더티 너티 러브,도민아,2024-10-18,별점(리뷰수),"4.4(1,591)",,https://ridibooks.com/books/3302051433
2026-08-06,리디북스,14,스윗 써머(Sweet Summer),다미레,2015-07-09,별점(리뷰수),4.5(113),,https://ridibooks.com/books/3586121108
2026-08-06,리디북스,15,사내 반려식물 관리 지침서,이해낸,2024-10-18,별점(리뷰수),4.4(974),,https://ridibooks.com/books/3075002983
2026-08-06,네이버시리즈,1,교수님 아이가 아니에요 [독점],배사비,2026-07-27,다운로드수,40.3만,#NOVEL #로맨스 #전문직로맨스 #베이비메신저 #메디컬 #재회물 #후회남,https://series.naver.com/novel/detail.series?productNo=14470119
2026-08-06,네이버시리즈,2,그 개는 뭅니다 [독점],박약초,2026-07-30,다운로드수,25.9만,#NOVEL #로맨스 #오피스로맨스 #재벌 #폭스남 #다정녀 #소유욕/집착,https://series.naver.com/novel/detail.series?productNo=14469623
2026-08-06,네이버시리즈,3,크리티컬 플러팅 [독점],임여리,2026-05-30,다운로드수,93.8만,#NOVEL #로맨스 #직진남 #능글남 #철벽녀 #재벌 #권선징악,https://series.naver.com/novel/detail.series?productNo=14206564
2026-08-06,네이버시리즈,4,남편이 사랑에 빠졌다 [독점],성소작,2026-08-04,다운로드수,6.2만,#NOVEL #로맨스,https://series.naver.com/novel/detail.series?productNo=14527106
2026-08-06,네이버시리즈,5,길사,carbo(도효원),2024-07-15,다운로드수,60.4만,#NOVEL #로맨스,https://series.naver.com/novel/detail.series?productNo=11332265
2026-08-06,네이버시리즈,6,어린 아내와 나쁜 짓 [독점],이리와,2024-11-20,다운로드수,667.6만,#NOVEL #로맨스 #계약관계 #순정남 #나이차커플 #상처녀 #소유욕/집착,https://series.naver.com/novel/detail.series?productNo=11852343
2026-08-06,네이버시리즈,7,버릇 나쁜 오빠 [독점][삽화본],갓녀,,다운로드수,,,https://series.naver.com/novel/detail.series?productNo=14506678
2026-08-06,네이버시리즈,8,하상무 아저씨 [독점][삽화본],오대리,,다운로드수,,,https://series.naver.com/novel/detail.series?productNo=13752700
2026-08-06,네이버시리즈,9,못된 집착 [선공개],재인,2022-06-01,다운로드수,203.3만,#NOVEL #로맨스 #계약관계 #상처녀 #몸정>맘정 #후회남 #소유욕/집착,https://series.naver.com/novel/detail.series?productNo=8508592
2026-08-06,네이버시리즈,10,하트 블로썸,최수현,2026-01-19,다운로드수,7.7만,#NOVEL #로맨스 #메디컬 #로맨틱코미디 #소유욕/집착 #능력남 #다정녀,https://series.naver.com/novel/detail.series?productNo=13615942
2026-08-06,네이버시리즈,11,남사친의 취향 [삽화본][독점],벚꽃그리고,,다운로드수,,,https://series.naver.com/novel/detail.series?productNo=14190439
2026-08-06,네이버시리즈,12,"나야, 당신 남편",달고나,2026-03-04,다운로드수,41.7만,#NOVEL #로맨스,https://series.naver.com/novel/detail.series?productNo=13764475
2026-08-06,네이버시리즈,13,상냥한 비밀 [독점],호애,2026-07-07,다운로드수,54.2만,#NOVEL #로맨스 #순정남 #상처녀 #첫사랑 #친구에서연인 #강한여주,https://series.naver.com/novel/detail.series?productNo=14379387
2026-08-06,네이버시리즈,14,내 비서의 임신 [독점],진하리,2026-07-04,다운로드수,40.3만,#NOVEL #로맨스 #직진남 #상처녀 #소유욕/집착 #오피스로맨스 #비서물,https://series.naver.com/novel/detail.series?productNo=14374409
2026-08-06,네이버시리즈,15,결혼은 복수다 [독점],닥터냐냐,2026-07-11,다운로드수,31.8만,#NOVEL #로맨스 #복수물 #재벌 #계략녀 #능력남 #귀환물,https://series.naver.com/novel/detail.series?productNo=14386761
