확인날짜,플랫폼,순위,작품명,작가명,론칭일,지표종류,지표값,키워드,URL
2026-09-12,리디북스,7,나의 은조,김결,2026-05-07,별점(리뷰수),4.1(742),#현대물 #재회물 #까칠남 #후회남 #상처녀 #오해 #재벌남 #애잔물 #뇌섹남 #냉정남 #철벽녀 #도도녀 #별점500개이상 #5000~1만원 #리뷰500개이상 #10%할인 #평점4점이상 #단행본 #김결 #윈썸,https://ridibooks.com/books/1239022714
2026-09-12,리디북스,8,섬휘성 암점,외정,2026-09-11,별점(리뷰수),4.7(104),#현대물 #첫사랑 #재회물 #순정남 #동정남 #연하남 #절륜남 #계략남 #순진녀 #상처녀 #애증 #소유욕/독점욕/질투 #운명적사랑 #뇌섹남 #능력남 #직진남 #유혹남 #집착남 #짝사랑남 #냉정남 #오만남 #다정녀 #철벽녀 #무심녀 #별점100개이상 #5000~1만원 #10%할인 #평점4점이상 #단행본 #외정 #베일,https://ridibooks.com/books/1811279312
2026-09-12,리디북스,9,[40%▼] <두근두근 플래닛> 본편 세트,백민아,2025-02-01,별점(리뷰수),"4.5(1,304)",#현대물 #캠퍼스물 #로맨틱코미디 #순정남 #동정남 #상처녀 #달달물 #짝사랑남 #순진남 #대형견남 #짝사랑녀 #동정녀 #외유내강 #별점1000개이상 #1만원~2만원 #리뷰500개이상 #평점4점이상 #단행본 #백민아 #나인,https://ridibooks.com/books/111144327
2026-09-12,리디북스,10,서울에서 남자애 하나가 내려왔다더라,견우,2026-08-14,별점(리뷰수),"4.7(1,213)",#현대물 #학원물 #첫사랑 #재회물 #친구>연인 #까칠남 #상처남 #순정남 #동정남 #다정남 #상처녀 #오해 #카리스마남 #재벌남 #애증 #신분차이 #소유욕/독점욕/질투 #운명적사랑 #뇌섹남 #능력남 #직진남 #집착남 #짝사랑남 #평범녀 #능글녀 #다정녀 #후회녀 #짝사랑녀 #순정녀 #동정녀 #무심녀 #털털녀 #조신남 #츤데레남 #별점1000개이상 #1만원~2만원 #리뷰500개이상 #평점4점이상 #단행본 #견우 #SOME,https://ridibooks.com/books/4865000493
2026-09-12,리디북스,11,러브:제로(Love:Zero),이분홍,2025-04-10,별점(리뷰수),"4.8(6,281)",#현대물 #19+ #동거 #로맨틱코미디 #첫사랑 #친구>연인 #까칠남 #나쁜남자 #순정남 #동정남 #후회남 #절륜남 #순진녀 #상처녀 #재벌남 #달달물 #베이비메신저 #애증 #외국인/혼혈 #스포츠물 #비밀연애 #신분차이 #계약연애/결혼 #소유욕/독점욕/질투 #능력남 #사이다남 #직진남 #집착남 #평범녀 #뇌섹녀 #순정녀 #동정녀 #힐링물 #성장물 #츤데레남 #1만원~2만원 #리뷰1000개이상 #별점5000개이상 #10%할인 #평점4점이상 #단행본 #이분홍 #나인,https://ridibooks.com/books/5721000280
2026-09-12,리디북스,12,상사도 밤에 쓰려면 없다,금단,2026-01-26,별점(리뷰수),"4.6(1,864)",#현대물 #사내연애 #상처남 #나쁜남자 #순정남 #동정남 #후회남 #절륜남 #오해 #재벌남 #몸정>맘정 #소유욕/독점욕/질투 #능력남 #집착남 #짝사랑남 #오만남 #다정녀 #유혹녀 #철벽녀 #동정녀 #외유내강 #엉뚱녀 #쾌활발랄녀 #더티토크 #별점1000개이상 #5000~1만원 #리뷰1000개이상 #10%할인 #고수위 #평점4점이상 #단행본 #금단 #어셈블,https://ridibooks.com/books/1483039256
2026-09-12,리디북스,13,공을 네모 안에 넣어!,사묘,2026-09-06,별점(리뷰수),4.7(71),#현대물 #19+ #로맨틱코미디 #첫사랑 #재회물 #순정남 #다정남 #오해 #스포츠물 #능력남 #짝사랑남 #짝사랑녀 #엉뚱녀 #5000~1만원 #10%할인 #평점4점이상 #단행본 #사묘 #텐북,https://ridibooks.com/books/3302057895
2026-09-12,리디북스,14,밤이 오지 않는 잠에,정은현,2026-09-04,별점(리뷰수),4.5(101),#현대물 #나이차커플 #사내연애 #까칠남 #절륜남 #상처녀 #카리스마남 #능글남 #전문직 #소유욕/독점욕/질투 #능력남 #사이다남 #유혹남 #능력녀 #다정녀 #유혹녀 #순정녀 #동정녀 #성장물 #츤데레남 #별점100개이상 #5000~1만원 #10%할인 #고수위 #평점4점이상 #단행본 #정은현 #폴라리스,https://ridibooks.com/books/297092215
2026-09-12,리디북스,15,가시 돋친 순애,감언이설,2026-07-01,별점(리뷰수),"4.6(1,589)",#현대물 #19+ #학원물 #동거 #첫사랑 #재회물 #순정남 #동정남 #다정남 #절륜남 #상처녀 #오해 #능글남 #애증 #소유욕/독점욕/질투 #운명적사랑 #능력남 #직진남 #집착남 #대형견남 #후회녀 #동정녀 #까칠녀 #냉정녀 #도도녀 #별점1000개이상 #1만원~2만원 #리뷰1000개이상 #평점4점이상 #단행본 #감언이설 #래이니북스,https://ridibooks.com/books/3075003345
2026-09-12,네이버시리즈,1,갑질 [독점],시월이,2026-07-16,다운로드수,115.7만,#NOVEL #로맨스 #계략남 #재벌 #외유내강 #카리스마남,https://series.naver.com/novel/detail.series?productNo=14448131
2026-09-12,네이버시리즈,2,"나랑 해요, 아저씨 [독점]",김레드,,다운로드수,,,https://series.naver.com/novel/detail.series?productNo=14624593
2026-09-12,네이버시리즈,3,고대렵호적양가일상,금일불상조,2026-09-10,다운로드수,4만,#NOVEL #로맨스 #다정녀 #대형견남 #능력남 #농사,https://series.naver.com/novel/detail.series?productNo=14570014
2026-09-12,네이버시리즈,4,온실 속 도련님 [독점],춈춈,2026-09-08,다운로드수,25.3만,#NOVEL #로맨스,https://series.naver.com/novel/detail.series?productNo=14661377
2026-09-12,네이버시리즈,5,무결의 세계 [독점],단단,2026-09-05,다운로드수,25.7만,#NOVEL #로맨스 #오피스로맨스 #로맨틱코미디 #직진남 #능력녀 #친구에서연인,https://series.naver.com/novel/detail.series?productNo=14661383
2026-09-12,네이버시리즈,6,해일주의보 [독점],그일도,2025-08-04,다운로드수,352.3만,#NOVEL #로맨스 #계략남 #순정남 #로맨틱코미디 #소유욕/집착 #오피스로맨스,https://series.naver.com/novel/detail.series?productNo=12946697
2026-09-12,네이버시리즈,7,피사르 (pesar) [독점],완전천재,2025-10-22,다운로드수,95.8만,#NOVEL #로맨스 #상처녀 #소유욕/집착 #재벌 #후회남,https://series.naver.com/novel/detail.series?productNo=13252568
2026-09-12,네이버시리즈,8,결혼은 복수다 [독점],닥터냐냐,2026-07-11,다운로드수,48.3만,#NOVEL #로맨스 #복수물 #재벌 #계략녀 #능력남 #귀환물,https://series.naver.com/novel/detail.series?productNo=14386761
2026-09-12,네이버시리즈,9,교수님 아이가 아니에요 [독점],배사비,2026-07-27,다운로드수,84.4만,#NOVEL #로맨스 #전문직로맨스 #베이비메신저 #메디컬 #재회물 #후회남,https://series.naver.com/novel/detail.series?productNo=14470119
2026-09-12,네이버시리즈,10,지독한 역전 연애 [독점],최연,,다운로드수,,,https://series.naver.com/novel/detail.series?productNo=14631974
2026-09-12,네이버시리즈,11,반파부군태총아,미단개화,2026-09-10,다운로드수,1.2만,#NOVEL #로맨스,https://series.naver.com/novel/detail.series?productNo=14551993
2026-09-12,네이버시리즈,12,미친 황제의 목줄을 쥐었다 [선공개],아란결,,다운로드수,,,https://series.naver.com/novel/detail.series?productNo=14443911
2026-09-12,네이버시리즈,13,수보대인총처일상,기군절지,2026-09-10,다운로드수,1.4만,#NOVEL #로맨스 #복수물 #능력녀 #능글남 #삼각관계 #외유내강,https://series.naver.com/novel/detail.series?productNo=14570231
2026-09-12,네이버시리즈,14,밀착 강의 [독점],라니R,2026-06-23,다운로드수,85.1만,#NOVEL #로맨스 #까칠자상남 #몸정>맘정 #오피스로맨스 #로맨틱코미디 #구원,https://series.naver.com/novel/detail.series?productNo=14303918
2026-09-12,네이버시리즈,15,효율적인 남자 [독점],김몽꿀,2026-05-16,다운로드수,51.2만,#NOVEL #로맨스 #재회물 #재벌 #일상로맨스 #직진남 #엉뚱발랄녀,https://series.naver.com/novel/detail.series?productNo=14143381
