확인날짜,플랫폼,순위,작품명,작가명,론칭일,지표종류,지표값,키워드,URL
2026-09-18,카카오페이지,1,몰락서녀생존기,람글,2026-09-13,뷰수,"908,151",#동양풍 #궁정로맨스 #타임슬립 #복수물 #암투물 #다정남 #카리스마남 #상처남 #철벽남 #능력녀 #자상녀 #외유내강 #뇌섹녀 #드라마 #권선징악,https://page.kakao.com/content/70354512
2026-09-18,카카오페이지,2,무명 여배우인데 모두 날 알아,크트밀,2024-12-30,뷰수,"21,406,507",#현대로맨스 #캠퍼스물 #연예계물 #회귀물 #운명 #능력녀 #걸크러쉬 #외유내강 #소유욕/독점욕 #능력남 #경쟁구도 #라이벌/앙숙 #드라마,https://page.kakao.com/content/65721646
2026-09-18,카카오페이지,3,너의 윙맨에게 [19세 완전판],건어물녀,2024-09-12,뷰수,"4,791,409",#현대로맨스 #전문직물 #캠퍼스물 #운명 #성장물 #군대물 #능력녀 #철벽녀 #걸크러쉬 #로맨틱코미디 #능글남 #계략남 #까칠남 #치유물,https://page.kakao.com/content/65015393
2026-09-18,카카오페이지,4,탑 아이돌 삼촌이 넷이나 생김,해강,2026-01-16,뷰수,"13,906,337",#육아물 #회귀물 #운명 #다정남 #까칠남 #츤데레남 #힐링물 #드라마 #연예계물,https://page.kakao.com/content/68283715
2026-09-18,카카오페이지,5,대통령 집안의 액받이 며느리였습니다,최서하,2026-09-11,뷰수,"327,270",#걸크러쉬 #로맨틱코미디 #순정남 #상처녀 #운명 #복수물,https://page.kakao.com/content/70357033
2026-09-18,카카오페이지,6,반파부군태총아,미단개화,2026-09-10,뷰수,"244,543",#동양풍 #빙의물 #차원이동 #운명 #까칠남 #능력남 #능력녀 #애교녀 #엉뚱발랄녀 #로맨틱코미디 #달달물 #권선징악 #개그물,https://page.kakao.com/content/70524310
2026-09-18,카카오페이지,7,전교 1등이 회귀를 숨김,유지민,2024-11-29,뷰수,"13,256,650",#학원물 #회귀물 #첫사랑 #까칠남 #능글남 #순정남 #후회남 #직진남 #평범녀 #철벽녀 #삼각관계 #로맨틱코미디,https://page.kakao.com/content/65530797
2026-09-18,카카오페이지,8,깨알 부부,하윤미,2026-09-09,뷰수,"286,075",#현대로맨스 #오해물 #시월드 #짝사랑 #첫사랑 #재벌남 #카리스마남 #후회남 #오빠 #기억상실 #사이다남 #선배 #평범녀 #상처녀 #짝사랑녀,https://page.kakao.com/content/70397358
2026-09-18,카카오페이지,9,고대렵호적양가일상,"금일불상조,박혜형",2026-09-10,뷰수,"199,358",#해외로맨스 #동양풍 #다정녀 #힐링물,https://page.kakao.com/content/70410644
2026-09-18,카카오페이지,10,백호 가문의 아기 솜뭉치,꿀끼,2024-12-07,뷰수,"29,204,340",#로맨스판타지 #동양풍 #육아물 #수인물 #힐링물 #성장물 #능력녀 #다정남 #순정남 #능력남 #가족후회물 #권선징악,https://page.kakao.com/content/65575525
