확인날짜,플랫폼,순위,작품명,작가명,론칭일,지표종류,지표값,키워드,URL
2026-09-26,카카오페이지,11,전교 1등이 회귀를 숨김,유지민,2024-11-29,뷰수,"13,433,045",#학원물 #회귀물 #첫사랑 #까칠남 #능글남 #순정남 #후회남 #직진남 #평범녀 #철벽녀 #삼각관계 #로맨틱코미디,https://page.kakao.com/content/65530797
2026-09-26,카카오페이지,12,남들이 피난 갈 때 나는 개간한다,"귤향습인,안이든",2026-09-18,뷰수,"217,157",#해외로맨스 #동양풍 #능력녀 #빙의물,https://page.kakao.com/content/70762262
2026-09-26,카카오페이지,13,어린 아내가 생겼다 [19세 완전판],랑새,2026-09-19,뷰수,"172,730",#현대로맨스 #정략결혼 #나이차커플 #첫사랑 #무심남 #재벌남 #능력남 #다정남 #애교녀 #직진녀 #순정녀 #상처녀 #외유내강 #로맨틱코미디 #권선징악,https://page.kakao.com/content/70313185
2026-09-26,카카오페이지,14,악역 가문의 딸이 되었습니다,"송상백,문수연",2026-09-23,뷰수,"44,058",#해외로맨스 #동양풍 #가족물 #복수물 #성장물,https://page.kakao.com/content/70808663
2026-09-26,카카오페이지,15,어린 아내가 생겼다,랑새,2026-09-19,뷰수,"159,914",#현대로맨스 #정략결혼 #나이차커플 #첫사랑 #무심남 #재벌남 #능력남 #다정남 #애교녀 #직진녀 #순정녀 #상처녀 #외유내강 #로맨틱코미디 #권선징악,https://page.kakao.com/content/70313452
2026-09-26,리디북스,1,사춘기,교결,2026-09-17,별점(리뷰수),"4.5(1,044)",#현대물 #19+ #나이차커플 #까칠남 #나쁜남자 #계략남 #카리스마남 #애증 #조직/암흑가 #소유욕/독점욕/질투 #능력남 #냉정남 #오만남 #별점1000개이상 #5000~1만원 #리뷰500개이상 #10%할인 #평점4점이상 #단행본 #교결 #SOME,https://ridibooks.com/books/6070000068
2026-09-26,리디북스,2,킬 더 크라운,서나정,2026-03-18,별점(리뷰수),4.7(195),#현대물 #복수 #동정남 #후회남 #절륜남 #계략남 #상처녀 #왕족/귀족 #애잔물 #애증 #군대물 #갑을관계 #신분차이 #몸정>맘정 #소유욕/독점욕/질투 #금단의관계 #뇌섹남 #능력남 #집착남 #무심남 #오만남 #존댓말남 #뇌섹녀 #계략녀 #철벽녀 #까칠녀 #무심녀 #외유내강 #우월녀 #피폐물 #별점100개이상 #1만원~2만원 #평점4점이상 #리뷰100개이상 #단행본 #서나정 #그래출판,https://ridibooks.com/books/3667033733
2026-09-26,리디북스,3,파도를 일으킨 빛,요안나(유아나),2025-09-11,별점(리뷰수),"4.6(1,020)",#현대물 #로맨틱코미디 #상처남 #동정남 #달달물 #전문직 #계약연애/결혼 #소유욕/독점욕/질투 #뇌섹남 #능력남 #존댓말남 #능력녀 #짝사랑녀 #순정녀 #동정녀 #힐링물 #별점1000개이상 #5000~1만원 #리뷰500개이상 #10%할인 #평점4점이상 #단행본 #요안나(유아나) #릴리스,https://ridibooks.com/books/505099369
2026-09-26,리디북스,4,재혼 맞선,달케이크,2026-09-24,별점(리뷰수),4.5(261),#현대물 #19+ #기억상실 #복수 #첫사랑 #맞선 #신파 #재회물 #나쁜남자 #동정남 #후회남 #다정남 #계략남 #순진녀 #상처녀 #애잔물 #애증 #소유욕/독점욕/질투 #뇌섹남 #능력남 #집착남 #철벽남 #냉정남 #무심남 #존댓말남 #다정녀 #짝사랑녀 #순정녀 #동정녀 #피폐물 #조신남 #츤데레남 #별점100개이상 #5000~1만원 #10%할인 #평점4점이상 #리뷰100개이상 #단행본 #달케이크 #SOME,https://ridibooks.com/books/6309000112
2026-09-26,리디북스,5,쥐들의 임금이시여,한서연,2026-09-21,별점(리뷰수),4.5(241),#현대물 #나이차커플 #동거 #복수 #신파 #까칠남 #상처남 #나쁜남자 #동정남 #후회남 #절륜남 #계략남 #상처녀 #카리스마남 #애증 #조직/암흑가 #권선징악 #소유욕/독점욕/질투 #뇌섹남 #능력남 #냉정남 #까칠녀 #피폐물 #별점100개이상 #5000~1만원 #10%할인 #평점4점이상 #리뷰100개이상 #단행본 #한서연 #닉스,https://ridibooks.com/books/6167000698
2026-09-26,리디북스,6,스톰,브루니,2026-09-19,별점(리뷰수),4.4(223),#현대물 #19+ #신파 #재회물 #절륜남 #상처녀 #카리스마남 #재벌남 #애잔물 #신분차이 #소유욕/독점욕/질투 #능력남 #별점100개이상 #5000~1만원 #10%할인 #고수위 #평점4점이상 #리뷰100개이상 #단행본 #브루니 #몽블랑,https://ridibooks.com/books/120113117
2026-09-26,리디북스,7,언더독 메리지,차나배,2026-09-11,별점(리뷰수),4.3(406),#현대물 #동거 #삼각관계 #첫사랑 #속도위반 #정략결혼 #나쁜남자 #후회남 #다정남 #절륜남 #순진녀 #상처녀 #재벌남 #몸정>맘정 #소유욕/독점욕/질투 #능력남 #집착남 #다정녀 #짝사랑녀 #순정녀 #동정녀 #오메가버스 #별점100개이상 #5000~1만원 #평점4점이상 #리뷰100개이상 #단행본 #차나배 #르네,https://ridibooks.com/books/1811279258
2026-09-26,리디북스,8,저주가 친절하고 소꿉친구가 맛있어요,죄송한취향,2022-06-17,별점(리뷰수),"4.4(3,675)",#현대물 #19+ #판타지물 #로맨틱코미디 #첫사랑 #친구>연인 #순정남 #절륜남 #계략남 #초능력 #군대물 #라이벌/앙숙 #능력남 #집착남 #능력녀 #까칠녀 #털털녀 #5000~1만원 #리뷰1000개이상 #별점3000개이상 #10%할인 #고수위 #평점4점이상 #단행본 #죄송한취향 #나인,https://ridibooks.com/books/4933000001
2026-09-26,리디북스,9,정연,향기바람이,2026-09-13,별점(리뷰수),4.6(777),#현대물 #첫사랑 #신파 #정략결혼 #순정남 #동정남 #상처녀 #재벌남 #잔잔물 #오래된연인 #직진남 #철벽남 #다정녀 #순정녀 #철벽녀 #동정녀 #이야기중심 #별점500개이상 #5000~1만원 #리뷰500개이상 #10%할인 #평점4점이상 #단행본 #향기바람이 #로담,https://ridibooks.com/books/809062705
2026-09-26,리디북스,10,금지옥엽,강하,2026-05-10,별점(리뷰수),4.6(437),#역사/시대물 #동양풍 #나이차커플 #첫사랑 #재회물 #순정남 #동정남 #후회남 #다정남 #순진녀 #상처녀 #잔잔물 #달달물 #운명적사랑 #직진남 #유혹남 #짝사랑남 #다정녀 #동정녀 #별점100개이상 #5000~1만원 #10%할인 #평점4점이상 #리뷰100개이상 #단행본 #강하 #프롬텐,https://ridibooks.com/books/3302052952
2026-09-26,리디북스,11,나의 엔젤,외정,2026-05-16,별점(리뷰수),4.7(629),#현대물 #동거 #나쁜남자 #절륜남 #계략남 #상처녀 #애증 #갑을관계 #계약연애/결혼 #선결혼후연애 #운명적사랑 #능력남 #집착남 #오만남 #능력녀 #무심녀 #별점500개이상 #5000~1만원 #10%할인 #평점4점이상 #리뷰100개이상 #단행본 #외정 #튜베로사,https://ridibooks.com/books/3885046819
2026-09-26,리디북스,12,<청라의 신부> 세트,리자은,2021-09-25,별점(리뷰수),4.2(208),#역사/시대물 #세트 #90% #궁정로맨스 #가상시대물 #판타지물 #동양풍 #기억상실 #나이차커플 #첫사랑 #재회물 #초월적존재 #까칠남 #순정남 #동정남 #다정남 #절륜남 #상처녀 #카리스마남 #왕족/귀족 #애잔물 #초능력 #영혼체인지/빙의 #권선징악 #키잡물 #갑을관계 #신분차이 #몸정>맘정 #소유욕/독점욕/질투 #운명적사랑 #능력남 #사이다남 #직진남 #유혹남 #집착남 #짝사랑남 #냉정남 #오만남 #능력녀 #다정녀 #순정녀 #철벽녀 #동정녀 #외유내강 #추리/미스터리/스릴러 #이야기중심 #츤데레남 #신화물 #별점100개이상 #3000원이하 #평점4점이상 #단행본 #리자은 #시계토끼,https://ridibooks.com/books/111146097
2026-09-26,리디북스,13,베리 미(Berry Me),산자고,2026-09-14,별점(리뷰수),4.5(398),#현대물 #첫사랑 #재회물 #순정남 #동정남 #다정남 #절륜남 #순진녀 #상처녀 #능글남 #잔잔물 #달달물 #사이다남 #직진남 #짝사랑남 #동정녀 #힐링물 #별점100개이상 #3000~5000원 #평점4점이상 #리뷰100개이상 #산자고 #로아,https://ridibooks.com/books/1239023663
2026-09-26,리디북스,14,<개XX 차세진> 세트,유자치즈케익,2026-09-18,별점(리뷰수),4.3(51),#현대물 #세트 #30% #첫사랑 #재회물 #동정남 #후회남 #다정남 #절륜남 #계략남 #상처녀 #능글남 #재벌남 #집착남 #오만남 #평범녀 #까칠녀 #외유내강 #더티토크 #하드코어 #3000~5000원 #고수위 #평점4점이상 #유자치즈케익 #북극여우,https://ridibooks.com/books/111146638
2026-09-26,리디북스,15,인투 더 섀도우(Into the shadow),이분홍,2026-09-03,별점(리뷰수),"4.8(1,324)",#현대물 #실존역사물 #서양풍 #나이차커플 #복수 #정략결혼 #상처남 #동정남 #다정남 #절륜남 #순진녀 #카리스마남 #왕족/귀족 #조직/암흑가 #선결혼후연애 #소유욕/독점욕/질투 #뇌섹남 #능력남 #사이다남 #직진녀 #다정녀 #유혹녀 #짝사랑녀 #외유내강 #힐링물 #성장물 #별점1000개이상 #1만원~2만원 #리뷰1000개이상 #10%할인 #평점4점이상 #단행본 #이분홍 #블랙엔,https://ridibooks.com/books/5721000635
2026-09-26,네이버시리즈,1,쓸모 있는 누룽지,성하,2026-06-10,다운로드수,56.4만,#NOVEL #로맨스,https://series.naver.com/novel/detail.series?productNo=14186371
2026-09-26,네이버시리즈,2,고대렵호적양가일상,금일불상조,2026-09-10,다운로드수,59만,#NOVEL #로맨스 #다정녀 #대형견남 #능력남 #농사,https://series.naver.com/novel/detail.series?productNo=14570014
2026-09-26,네이버시리즈,3,전무님은 모르는 비서 임신 [독점],레드그리타,2026-07-25,다운로드수,44.4만,#NOVEL #로맨스 #임신후도망 #재회물 #소유욕/집착 #상처녀 #베이비메신저,https://series.naver.com/novel/detail.series?productNo=14428535
2026-09-26,네이버시리즈,4,저당 잡힌 상사님 [독점],시린꽃,2026-09-22,다운로드수,11.3만,#NOVEL #로맨스 #순정남 #까칠자상남 #오피스로맨스 #재벌 #로맨틱코미디,https://series.naver.com/novel/detail.series?productNo=14717485
2026-09-26,네이버시리즈,5,내게 미친 친구 형 [독점],리첼리토,,다운로드수,,,https://series.naver.com/novel/detail.series?productNo=14694775
2026-09-26,네이버시리즈,6,기준 밖의 연애 [독점],멜로그레이스,2026-09-14,다운로드수,6.1만,#NOVEL #로맨스 #순정남 #까칠자상남 #몸정>맘정 #소유욕/집착 #친구에서연인,https://series.naver.com/novel/detail.series?productNo=14684959
2026-09-26,네이버시리즈,7,미친 황제의 목줄을 쥐었다 [선공개],아란결,,다운로드수,,,https://series.naver.com/novel/detail.series?productNo=14443911
2026-09-26,네이버시리즈,8,우리 학교 쿼터백이 너드랑 사귄대! [선공개],마로나,2026-08-10,다운로드수,47.4만,#NOVEL #로맨스 #하이틴 #계약관계 #능글남 #대형견남 #철벽녀,https://series.naver.com/novel/detail.series?productNo=14554206
2026-09-26,네이버시리즈,9,무결의 세계 [독점],단단,2026-09-05,다운로드수,51.2만,#NOVEL #로맨스 #오피스로맨스 #로맨틱코미디 #직진남 #능력녀 #친구에서연인,https://series.naver.com/novel/detail.series?productNo=14661383
2026-09-26,네이버시리즈,10,버릇 나쁜 오빠 [독점][삽화본],갓녀,,다운로드수,,,https://series.naver.com/novel/detail.series?productNo=14506678
2026-09-26,네이버시리즈,11,명예 남편 [독점],진숙,2026-09-19,다운로드수,15만,#NOVEL #로맨스 #계약관계 #선결혼후연애 #나이차커플 #능력남 #소유욕/집착,https://series.naver.com/novel/detail.series?productNo=14711728
2026-09-26,네이버시리즈,12,독사과를 삼켰다면 [독점],윙클레인,2026-09-19,다운로드수,11.7만,#NOVEL #로맨스 #까칠자상남 #상처녀 #후회남 #재벌 #전문직로맨스,https://series.naver.com/novel/detail.series?productNo=14712908
2026-09-26,네이버시리즈,13,행운에는 함정이 있다 [독점],우지혜,2026-05-19,다운로드수,77.8만,#NOVEL #로맨스 #계략남 #순정남 #연하남주 #상처녀,https://series.naver.com/novel/detail.series?productNo=14155403
2026-09-26,네이버시리즈,14,님과 함께 [독점],강춘,2026-02-02,다운로드수,132.9만,#NOVEL #로맨스 #까칠자상남 #동정남 #능력녀 #상처녀 #로맨틱코미디,https://series.naver.com/novel/detail.series?productNo=13694660
2026-09-26,네이버시리즈,15,어린 아내와 나쁜 짓 [독점],이리와,2024-11-20,다운로드수,722.5만,#NOVEL #로맨스 #계약관계 #순정남 #나이차커플 #상처녀 #소유욕/집착,https://series.naver.com/novel/detail.series?productNo=11852343
