확인날짜,작품명,작가명,론칭일,별점,댓글수,다운로드수,키워드,URL
2026-08-23,사내 열애 [독점],손유애,2026-08-11,9.9,1.5천,42.5만,#NOVEL #로맨스 #오피스로맨스 #나이차커플 #재벌 #계략남 #상처녀,https://series.naver.com/novel/detail.series?productNo=14543417
2026-08-23,이븐 게임(Even Game) [독점],이서윤,2026-08-17,10.0,6,1.1만,#NOVEL #로맨스 #몸정>맘정 #능력남 #털털녀 #소유욕/집착 #카리스마남,https://series.naver.com/novel/detail.series?productNo=14572468
2026-08-23,길티 애프터 [독점],서윤재,2026-08-17,9.6,14,1.4만,#NOVEL #로맨스 #계략남 #계약관계 #몸정>맘정,https://series.naver.com/novel/detail.series?productNo=14569436
2026-08-23,우리 학교 쿼터백이 너드랑 사귄대! [선공개],마로나,2026-08-10,9.8,428,19.7만,#NOVEL #로맨스 #하이틴 #계약관계 #능글남 #대형견남 #철벽녀,https://series.naver.com/novel/detail.series?productNo=14554206
2026-08-23,교수님의 이상형 [독점],은자향,2026-08-17,10.0,37,5만,#NOVEL #로맨스 #나이차커플 #다정남 #메디컬 #순애 #능력녀,https://series.naver.com/novel/detail.series?productNo=14553154
2026-08-23,배덕한 환승 남편 [독점],베르베르베르,2026-08-10,9.8,12,2.4만,#NOVEL #로맨스 #계약관계 #상처남 #순정남 #재벌,https://series.naver.com/novel/detail.series?productNo=14545855
2026-08-23,비의도적 동거 [독점],전여린,2026-08-10,9.9,42,3.3만,#NOVEL #로맨스 #순정남 #소유욕/집착 #재벌 #츤데레남주 #상처녀,https://series.naver.com/novel/detail.series?productNo=14544042
2026-08-23,착한 척은 개나 주고 [독점],스노우볼빵빵,2026-08-10,10.0,155,5.3만,#NOVEL #로맨스 #계략남 #상처녀 #소유욕/집착 #재회물 #직진남,https://series.naver.com/novel/detail.series?productNo=14540621
2026-08-23,하룻밤을 보냈더니 [독점],고슬밥,2026-08-15,9.5,1천,14.9만,#NOVEL #로맨스 #사제관계 #계략남 #능력남 #다정남 #상처녀,https://series.naver.com/novel/detail.series?productNo=14573098
